education,expersion,fuli,highSalary,lowSalary,name,place,yaoqiu
本科,5-10年,五险一金补充医疗保险定期体检全勤奖年终奖股票期权带薪年假免费班车餐补节日福利住房补贴五险一金补充医疗保险定期体检全勤奖年终奖股票期权带薪年假免费班车餐补节日福利住房补贴,15,25K,数据仓库,北京,"1、基于互联网行业特点构建风控数据集市架构,建设风控数据共享平台；2、对海量数据处理的相关需求进行评估及方案设计；3、负责数据产品如用户画像、地址画像等模型设计；4、了解行业前沿大数据处理方法；5、对风控数据集市有独到见解。"
本科,5-10年,五险一金补充医疗保险定期体检带薪年假免费班车餐补通讯补贴交通补助节日福利住房补贴零食下午茶六险一金五险一金补充医疗保险定期体检带薪年假免费班车餐补通讯补贴交通补助节日福利住房补贴零食下午茶六险一金免费零食年度旅游美女如云扁平管理领导nice公司氛围好,27,50K,高级数据仓库工程师,北京,"高级数据仓库工程师1、负责数据模型体系构建及数据主题设计和开发，数据仓库的搭建；2、负责数据集市架构设计、建模以及ETL开发，构建可扩展的数据仓库以及数据分析解决方案；3、负责数据集市需求调研和需求分析；4、完成业务模型抽象、项目数据梳理，设计数据模型，提供统计、分析服务。1、5年以上数据仓库开发经验，本科以上学历；2、深入理解DW，BI相关的知识，包括：ETL、数据仓库、OLAP、多维数据模型等；3、熟悉数据仓库建模理论，以及数据仓库数据层级关系，精通多维数据模型设计，具备大型数据仓库架构设计、模型设计和处理性能调优等相关经验；4、精通Hadoop大数据生态圈，熟悉Hadoop各组件的原理，掌握但不限于大数据相关组件(Yarn,HDFS,Kafka,Sqoop,Kylin,HBase,Spark,Hive,Zookeeper等);5、精通SQL，能够熟练使用HiveQL和Spark SQL进行数据开发，熟悉Hive数据模型优化；​6、掌握shell、python或者JAVA至少一种语言,编码能力优秀;7、具有良好的团队协作精神和沟通能力，较强的逻辑思维，学习能力和解决问题的能力，可承担较大的工作压力。"
硕士,3-5年,五险一金补充医疗保险定期体检年终奖股票期权带薪年假员工旅游餐补包吃节日福利公积金高五险一金补充医疗保险定期体检年终奖股票期权带薪年假员工旅游餐补包吃节日福利公积金高,25,35K·15薪,高级数据仓库研发工程师,北京,高级数据仓库工程师1.负责数据仓库的建设，面向公司各项业务，负责数据模型、数据仓库的设计、实现、维护；2.设计埋点方案，进行任务性能优化和任务监控系统；1.计算机相关专业本科以上学历；2.精通java或者Scala，至少2年以上的编码经验；3.熟练使用Hadoop、Spark、Hive，并理解其原理；对新技术有探索欲望；4.熟悉各类数据仓库使用，精通SQL ；5.思维灵活，有毅力；具有团队精神与敬业精神，学习钻研能力强，有上进心，具有良好的协调沟通能力
本科,5-10年,补充医疗保险定期体检年终奖带薪年假员工旅游餐补通讯补贴交通补助节日福利住房补贴零食下午茶补充医疗保险补充医疗保险定期体检年终奖带薪年假员工旅游餐补通讯补贴交通补助节日福利住房补贴零食下午茶补充医疗保险,18,35K,BI数据仓库工程师,北京,BI/数据仓库工程师1.理解业务，基于大数据平台，建设和维护企业级数据仓库，并不断优化；2.参与企业数据公共层建设，从工具和效果上实现敏捷智能的目标；3.深入了解业务，从数据层面发现业务和系统方面的问题，并支持解决；1、统招本科以上学历，3年以上数仓或者BI领域专业经验2、熟悉数据仓库建设的流程及方法论、理解维度建模，有实际的模型设计经验及ETL相关开发经验。3、熟悉二种以上开源或商业的BI工具，有报表及可视化开发经验；4、精通SQL，熟悉二种以上的数据库产品；5、有Hive及Spark等大数据组件的使用经验。6、踏实认真，有良好的团队协作能力，乐于沟通交流和分享。
本科,5-10年,五险一金年终奖股票期权带薪年假通讯补贴交通补助节日福利五险一金年终奖股票期权带薪年假通讯补贴交通补助节日福利领导nice互联网金融公司氛围好带薪年假专业培训移动互联网节假日福利美女如云,25,50K,数据仓库高级工程师,北京,数据仓库高级工程师1.  负责数据仓库基础平台的建设、设计、优化和落地；2.  负责数据仓库ETL流程的优化及解决ETL相关的技术问题和主题数据开发；3.  理解并合理抽象不同业务需求，做较通用和系统性的数据模型设计开发；1.  至少2年企业级数据仓库建设经验，熟悉数据仓库建模理论和方法；2.  精通Java或Python，熟悉Linux开发环境3.  有ETL开发经验，熟悉Hadoop/Hive/Spark/Storm/Kylin等大数据技术；4.  具备较强的数据分析能力、逻辑思维能力、执行能力；目前规模1800+ 稳定快速上升发展期，IDG、高瓴领投核心成员：均毕业于清华、北大、南开等知名高校，曾在阿里、百度、美团、滴滴等知名企业CEO-杨俊：清华大学硕士学位；人人网、饭否网联合创始人，美团第一批联合创始人薪酬福利：提供具有市场竞争力的薪水、背景深厚的技术团队、年终奖等
本科,1年以内,五险一金定期体检年终奖股票期权带薪年假节日福利保险五险一金定期体检年终奖股票期权带薪年假节日福利保险,20,35K,数据仓库,北京,1. 负责广告中台的核心数据仓库和集市建设，数据ETL的设计、开发与性能优化，负责业务需求的需求理解、数据探查和分析2. 负责大数据平台的仓库模型设计，数据模型建模3. 建立实时和离线大数据处理流程，整合算法模型进行数据处理1. 熟悉hive/hadoop等分布式计算技术，熟悉其运行机制和体系结构，有MR作业编写经验优化。2. 灵活运用SQL实现海量数据ETL加工处理 ，有较好的SQL性能调优经验3. 思路清晰，对数据敏感，有良好的沟通表达能力和跨团队协作能力4. 有一定的数据分析和挖掘能力，能从海量数据提炼核心结果，及时发现和分析其中隐含的变化和问题，有数据分析、挖掘、清洗、建模和BI分析的经验优先。5. 熟悉数据仓库领域知识和技能者优先，包括但不局限于：数据集市设计、元数据管理、数据质量、主数据管理
本科,3-5年,五险一金定期体检年终奖带薪年假餐补通讯补贴节日福利五险一金定期体检年终奖带薪年假餐补通讯补贴节日福利,15,30K,数据仓库,北京,工作职责：1、主导大数据平台的设计与开发，解决海量数据面临的挑战；2、管理、优化并维护Hadoop、Spark、Storm、Hbase等集群，保证集群规模持续、稳定；3、负责HDFS/Hive/HBase/Storm的功能、性能和扩展，解决并实现业务需求；4、协助建立数据模型，对数据进行挖掘、优化及统计。1、本科及以上学历，2年以上java web或java后端开发经验，外加2年及以上大数据平台开发经验；2、熟悉并理解Hadoop/HBase/Spark/Storm/Hive/Zookeeper/Azkaban/Oozie/Hue等大数据开源框架，熟悉数据挖掘策略与算法；3、熟悉微服务架构和实现技术，熟练掌握spring boot、spring cloud等框架。精通主流开源应用架构和技术，如spring、mybatis、struts2、dubbo等4、熟悉分布式系统设计范型，有大规模系统设计和工程实现的经验；5、熟悉消息队列ActiveMQ、RabbitMQ、Kafka等；熟悉Redis、Memcached等缓存技术；熟悉MongoDB、Hbase等Nosql技术;6、熟悉MySQL等关系型数据库以及数据库调优、SQL优化；7、数据控，善于发现问题、解决问题，对新兴技术有好奇心，有利用技术解决实际问题的热情，开源社区积极参与者优先。
本科,3-5年,五险一金补充医疗保险定期体检加班补助年终奖带薪年假员工旅游免费班车餐补节日福利零食下午茶五险一金补充医疗保险定期体检加班补助年终奖带薪年假员工旅游免费班车餐补节日福利零食下午茶扁平管理互联网金融地铁周边免费零食牛人团队七险一金周末双休,16,30K·14薪,数据仓库工程师(ETL方向),北京,2-4个月1.理解业务，将产品和运营的需求用业务的思维转化落地；2.设计、开发企业级数据仓库平台，包括数仓模型设计、ETL开发；3.基于数据仓库构建用户、业务核心标签，建立分析模型，包含但不限于用户分层、画像挖掘、特征分析、业务评分，为策略、运营提供数据支撑;4.协助数据产品经理对BI产品进行数据开发、推进和优化；5.推动数据价值的发掘和应用。1.数学、统计学、计算机相关专业者优先，本科以上学历，2年以上相关工作经验，有较强的逻辑思维能力；2.精通hive、sparksql技术体系，能够独立完成高质量ETL开发，熟悉python语言、hadoop生态技术；3.熟悉常用的数据仓库建模方法和OLAP，能够独立完成数据模型设计、开发；了解用户行为数据埋点、采集；4.对数据敏感，善于数据总结并应用于数据仓库建设的优化中；5.有较强的自驱意识、自主创新能力；熟悉常用数据分析方法优先。事业部属于新浪金服下的业务线，主要做消费分期和理财业务，现有的研发团队有70多人，核心人员均来自BAT各大公司平台，节奏快，收获多，组内分享，技术为导向。
本科,3-5年,五险一金补充医疗保险定期体检加班补助全勤奖年终奖股票期权带薪年假员工旅游免费班车餐补交通补助包吃节日福利住房补贴零食下午茶五险一金补充医疗保险定期体检加班补助全勤奖年终奖股票期权带薪年假员工旅游免费班车餐补交通补助包吃节日福利住房补贴零食下午茶带薪年假住房补贴六险一金弹性工作过亿用户健身瑜伽扁平管理免费三餐,22,40K,数据仓库开发工程师,北京,1、负责头条广告变现核心业务模块标准化cube数据的开发建设；2、负责数据模型的设计，etl实施，etl性能优化，etl数据监控以及相关技术问题的解决；3、负责面向业务的olap，报表，数据提取等工作。1、本科及以上学历，精通至少一门编程语言，如Java、Python；具有很强的开发与动手能力；2、深入理解常用的数据建模理论，可独立把控数据仓库的各层级设计；有数据挖掘，机器学习，推荐相关经验优先；3、2年以上etl开发经验，熟悉hive、hadoop、spark等大数据技术；4、对mysql，nosql数据库有一定的了解和使用经验；5、踏实，好学，较强的沟通能力，良好的团队协作精神，对海量数据处理与分析有热情。（请带上简历打招呼！）
本科,3-5年,领导nice扁平管理公司氛围好地铁周边免费零食福利待遇好领导nice扁平管理公司氛围好地铁周边免费零食福利待遇好领导nice扁平管理公司氛围好地铁周边免费零食福利待遇好,20,35K,数据仓库工程师,北京,● 负责公司大数据方向的整体架构设计，结合公司实际业务情况进行技术选型；● 负责数据平台产品的整体评估、设计、架构及关键模块的开发；● 负责架构优化及系统关键模块的设计开发，协助团队解决开发过程中的技术难题；● 参与数据开发规范制定。● 本科以上学历，至少3年以上实际工作经验；● 负责过大型数据平台或数据仓库设计，具有扎实的大数据和数据仓库的理论功底；● 对大数据生态体系有深入了解及实践经验，对Hadoop、Hive、HBase、Spark、Storm、 Kafka、ES等有实际应用研发经验，最好读过关键源码；● 很强的学习、分析、沟通和解决问题能力，良好的团队意识和协作精神，有较强的内外沟通能力；● 有分析类产品相关的的技术经验优先。● 有技术leader经验优先高瓴资本（Hillhouse Group）是国内最大最有影响力的VC/PE之一。投资了百度腾讯京东uber摩拜滴滴美的格力等（可自己百度）； 高瓴资本的投后管理团队（Hillinsight），主要负责为高瓴投资/控股的企业进行产品/技术方面的规划和开发；互联网风格，工作节奏快但不倡导加班，工作之余我们希望每一位小伙伴都热爱生活；
本科,5-10年,五险一金补充医疗保险定期体检带薪年假免费班车餐补通讯补贴交通补助节日福利住房补贴零食下午茶六险一金五险一金补充医疗保险定期体检带薪年假免费班车餐补通讯补贴交通补助节日福利住房补贴零食下午茶六险一金地铁周边带薪年假不打卡美女如云公司氛围好免费零食领导nice扁平管理,40,70K,数据仓库负责人,北京,1、负责参与数据模型体系构建及数据主题设计和开发，数据仓库的搭建；2、负责数据集市架构设计、建模以及ETL开发，构建可扩展的数据仓库以及数据分析解决方案；3、负责数据集市需求调研和需求分析；4、完成业务模型抽象、项目数据梳理，设计数据模型，提供统计、分析服务。1、有至少3年数据仓库实施及至少2年模型设计经验，本科以上学历；2、深入理解DW，BI相关的知识，包括：ETL、数据仓库、OLAP、多维数据模型等；3、熟悉数据仓库建模理论，以及数据仓库数据层级关系，精通多维数据模型设计，具备大型数据仓库架构设计、模型设计和处理性能调优等相关经验；4、熟练使用主流数据模型设计工具；5、精通SQL，能够熟练使用HiveQL和Spark SQL进行数据开发，熟悉Hive数据模型优化；6、有独立设计数据仓库经验，熟悉数据仓库相关理论知识者优先；7、具有良好的团队协作精神和沟通能力，较强的逻辑思维，学习能力和解决问题的能力，可承担较大的工作压力；VIPKID是一家在线少儿英语教育公司   ，专注于4-12岁在线少儿英语教育  ，通过1对1在线视频方式  ，帮助小朋友有效学习和掌握英文。VIPKID借助于强大的师资力量、标准的美国小学教材、生动有趣的课堂体验，让小朋友在家就可以快乐，高效的提升英语水平，接触优质的国际教育，帮助小朋友成为一名优秀的世界公民。
本科,3-5年,五险一金加班补助年终奖股票期权带薪年假餐补交通补助节日福利五险一金加班补助年终奖股票期权带薪年假餐补交通补助节日福利,15,30K,数据仓库,北京,"大数据平台配管优化1.精通Linux操作系统的配置，管理及优化，能够独立排查及解决操作系统层的各类问题；2.掌握Hadoop, Kafka, Zookeeper, Hbase，hive,impala, Spark等原理、部署,TROUBLE SHOOTING及性能参数调优，有过实际工作经验；3.至少精通Python,shell,了解JAVA；有良好的系统性能优化及故障排除能力；4.熟悉ansible等配置管理工具；5.能够利用各种开源监控工具(Zabbix/grafana)、运维工具，HA、负载均衡软件完成工作任务6.熟悉MYSQL、ORACLE其中之一，熟练掌握SQL7.具备基本的英文技术文档阅读能力。"
本科,3-5年,五险一金补充医疗保险年终奖带薪年假五险一金补充医疗保险年终奖带薪年假股票期权带薪年假年度旅游不打卡领导nice地铁周边免费零食移动互联网,25,40K,数据仓库工程师,北京,"1、理解业务，负责数据仓库的设计2、负责数据仓库设计、建模和持续改进、设计并实现对数据产品开发、模型需求的的系统性支持；3、数据仓库相关的应用系统的数据处理及模型建设，完成ETL过程的设计与实现1、具备3年以上数据仓库模型设计、ETL设计的相关经验；2、熟悉海量数据的处理，熟练使用Hadoop/Hive , 了解Hbase/Spark/Storm/ mr的工作原理及应用；3、对数据敏感，业务理解力强，良好的数据建模能力；"
本科,3-5年,五险一金补充医疗保险定期体检全勤奖年终奖股票期权带薪年假员工旅游通讯补贴交通补助节日福利五险一金补充医疗保险定期体检全勤奖年终奖股票期权带薪年假员工旅游通讯补贴交通补助节日福利,25,40K,数据仓库高级工程师,北京,"工作职责：-深入业务理解，数据模型设计，参与团队数据模型优化-完成数据模型的ETL实施，参与团队ETL流程的优化以及相关技术问题的解决-满足运营方的数据需求，提供面向运营的OLAP、报表、数据提取等数据服务-参与数据产品的设计和开发，助力打车业务增长-计算机相关专业本科及以上学历-熟悉数据仓库模型建模理论，有两年以上大数据ETL、建模或数据分析相关经验-精通hive/mysql,有较强的hql/sql性能调优经验，熟悉Hadoop/spark/kafka/storm等大数据处理技术优先-有较好的逻辑思维能力，较强的抽象、概括、总结能力"
本科,3-5年,五险一金补充医疗保险定期体检加班补助年终奖股票期权带薪年假免费班车餐补节日福利五险一金补充医疗保险定期体检加班补助年终奖股票期权带薪年假免费班车餐补节日福利,20,30K,数据仓库,北京,"1) 三年以上数据仓库项目经验，熟悉数仓模型设计，对数仓建模有自己的见解2) 熟悉Hadoop,Hive,了解大数据开源生态，精通SQL，熟悉python3）有数据逻辑思维，有数据敏感性4) 良好的沟通能力、学习能力、团队协作能力5) 有数据治理经验者优先6) 有数据系统运维经验者优先"
本科,5-10年,五险一金补充医疗保险定期体检带薪年假免费班车餐补通讯补贴交通补助节日福利住房补贴零食下午茶六险一金五险一金补充医疗保险定期体检带薪年假免费班车餐补通讯补贴交通补助节日福利住房补贴零食下午茶六险一金,30,50K·14薪,数据仓库数据治理负责人,北京,1、负责数据需求调研和需求分析；2、负责业务相关数据指标的计算挖掘；3、数据开发流程管理、优化；4、业务模型抽象、数据模型设计开发；1、有至少5年数据仓库实施及至少7年以上数据相关开发经验，本科以上学历；2、深入了解 Hadoop 生态系统，精通SQL，能够熟练使用HiveQL和Spark SQL进行数据开发，熟练掌握 Hive／Spark／Flink／Kafka 等的使用和调优；3、深入理解DW，包括不限于：ETL、数据仓库、OLAP、多维分析模型等；4、熟悉数据仓库建模理论，丰富的数据治理和数据质量平台建设经验；5、开阔的思维方式，不限于只采用传统数据仓库建设方案；​6、具有良好的管理能力和沟通能力，较强的逻辑思维，学习能力和解决问题的能力，可承担较大的工作压力；
本科,3-5年,五险一金补充医疗保险定期体检年终奖股票期权带薪年假包吃节日福利零食下午茶五险一金补充医疗保险定期体检年终奖股票期权带薪年假包吃节日福利零食下午茶股票期权美女如云扁平管理地铁周边领导nice移动互联网公司氛围好,30,40K·14薪,高级数据仓库工程师 (MJ000614),北京,"1. 理解业务,负责数据仓库基础平台的建设、设计、优化和落地；2. 负责数据仓库ETL流程的优化及解决ETL相关的技术问题和主题数据开发；3. 理解并合理抽象不同业务需求，做较通用和系统性的数据模型设计开发；1 具备3年以上数据仓库模型设计、ETL开发的相关经验；2. 精通Java或Python，熟悉Linux开发环境3. 熟悉海量数据的处理，熟悉Hadoop/Hive/Spark/Kylin等大数据技术；4、对数据敏感，业务理解力强，良好的数据建模能力；5、性格积极乐观，有良好的沟通能力，抗压能力，有强烈的学习/技术研究能力和良好的团队精神。「基础福利」1. 年度至少14薪，并有机会获得股票期权；2. 周末双休，每年12天全薪病假，入职即享7天年假标准，每年+1；3. 已认证为高新技术企业，可办理《北京市工作居住证》；4. 每年不少于一次出境游，或给予丰厚的年度旅游基金；5. 每年一次免费体检，商业补充医疗保险及人身意外险；6. 苹果rMBP+27寸 Dell＋其他；「福利plus」7. 生日、节日聚会趴体，现磨咖啡、零食、水果、饮料供应；8. 专属24小时健身房和淋浴设备，各类社团福利活动；更多福利等你来体验！＃「Keep」给你的不仅仅是工作 ＃技术实力派，境外自由行智能搜索引擎。"
本科,经验不限,五险一金补充医疗保险定期体检加班补助带薪年假员工旅游餐补交通补助节日福利零食下午茶五险一金补充医疗保险定期体检加班补助带薪年假员工旅游餐补交通补助节日福利零食下午茶领导nice公司氛围好带薪年假核心技术项目,25,50K,高级数据仓库工程师,北京,"1.	负责业务相关数据指标的计算挖掘；2.	负责数据建模以及数据仓库应用产品的设计和开发；3.	负责数据仓库ETL流程的优化及解决ETL相关技术问题；4.     该岗位为高级岗，只招架构师级别；1.	本科及以上学历，计算机相关专业；2.	2年以上企业级数据仓库开发经验；3.	熟悉数据仓库理论，具备复杂业务需求梳理能力；4.	熟练SQL开发，精通Mysql等关系型数据库中的一种或几种；5.	熟练掌握Hadoop及Map-Reduce应用开发，熟练掌握HBase、Hive、Storm、spark等大数据开发工具中一种或几种；6.	熟悉Linux系统，具备shell、python等脚本开发能力者优先；7.	学习能力强，喜欢研究开源新技术，有团队观念，具备独立解决问题的能力。搜狐集团 ""boss""直聘"
本科,5-10年,五险一金补充医疗保险定期体检年终奖股票期权带薪年假餐补五险一金补充医疗保险定期体检年终奖股票期权带薪年假餐补移动互联网年终分红年度旅游领导nice地铁周边互联网金融公司氛围好扁平管理,25,35K,资深数据仓库工程师,北京,"1.开发和管理数据仓库系统2.负责数据采集、清洗、转换和集成（ETL）和数据治理，解决数据处理流程中的问题3.分析保险业务数据，发现并解决数据质量问题1.本科及以上学历，5年以上数据仓库开发经验2.精通一种以上主流关系数据库，MPP列式数据库，精通SQL，熟悉SQL性能优化3.具有丰富的数据仓库系统工作经验，熟悉数据仓库模型，熟练运用ETL开发工具和BI展现工具4.具有丰富的数据清洗经验5.熟练掌握Linux/Unix开发，shell scripting, Python6.具有快速学习，掌握新知识的能力7.具备优秀的分析解决问题能力、沟通能力和团队合作意识8.熟悉Spark, Flink, Kafka, ES等大数据相关技术优先9.211或985本科以上学历优先力码科技是一家致力于整合保险行业供应链、提供保险销售及管理工具的互联网公司。公司研发的基于云计算和大数据的“力码云”SaaS保险平台，具有开箱即用、性价比高、安全、功能丰富等特点。公司核心人员来自业界顶尖数据团队，欢迎敢于挑战的你和来自百度大搜、IBM（加拿大）的数据大咖一起搞数据。"
