education,expersion,fuli,highSalary,lowSalary,name,place,yaoqiu
硕士,3-5年,五险一金补充医疗保险定期体检加班补助年终奖股票期权带薪年假员工旅游餐补交通补助节日福利住房补贴五险五险一金补充医疗保险定期体检加班补助年终奖股票期权带薪年假员工旅游餐补交通补助节日福利住房补贴五险,20,40K,数据挖掘工程师,北京,"1.Boss直聘APP线上服务主要目标是：给招聘者，求职者匹配最合适的候选人，匹配主要是通过推荐服务完成的。2.本岗位负责：推荐系统开发中所涉及的数据清洗，特征工程流程优化、维护，团队常用工具开发，大数据算法平台建设4.目标是确保研究数据准确率，提升团队工作效率，降低重复性工作，建设高质量的算法研究平台。1.计算机、相关专业统招本科及以上学历2.具备扎实的工程开发能力，业务目标转化为代码的能力。3.工作耐心，思维缜密，团队合作性较高。4.熟练掌握sql,python,shell,java中的一到两种语言"
硕士,3-5年,五险一金定期体检带薪年假免费班车餐补节日福利零食下午茶五险一金定期体检带薪年假免费班车餐补节日福利零食下午茶,25,40K,数据挖掘工程师,北京,1、负责人力资源方向数据分析，文本挖掘等相关模型开发2、负责相关产品线数据的排序召回的等相关模型开发1、 计算机或统计相关专业毕业；2、了解常见机器学习算法以及数学统计方法，熟悉文本相关算法模型的优先3、熟悉python/java/scala语言至少一种，熟悉sql或plsql开发4、熟悉并使用spark生态，有相关系统性能调优经验和大量数据处理经验者优先5、对多维分析、数据建模有较为深刻的理解6、善于学习，具备优秀的提出问题，分析和解决问题的能力
本科,3-5年,五险一金补充医疗保险定期体检加班补助年终奖股票期权带薪年假员工旅游免费班车餐补通讯补贴交通补助包吃节日福利住房补贴零食下午茶五险一金补充医疗保险定期体检加班补助年终奖股票期权带薪年假员工旅游免费班车餐补通讯补贴交通补助包吃节日福利住房补贴零食下午茶带薪年假年度旅游免费零食扁平管理地铁周边领导nice公司氛围好股票期权,15,30K,数据挖掘工程师,北京,基于海量用户行为，建立用户评估数据挖掘模型，可能包括但不限于：  1.用户风险评分；  2.用户价值评分； 3.用户偏好预测；4.营销管理模型1.1年以上数据挖掘、机器学习领域经验；2.熟悉各类分类与回归算法的实现和参数调优（如逻辑回归、SVM、神经网络、决策树、贝叶斯等）；3.熟悉各类变量筛选与降维算法；4.熟悉R、C++、Java或者Python等程序设计语言；5.有很强的逻辑思维能力、优良的沟通表达能力；6.有金融行业用户评分建模、互联网分布式大数据挖掘经验者优先大数据平台，牛人多，学习型组织，福利多多
本科,3-5年,五险一金补充医疗保险定期体检年终奖股票期权带薪年假员工旅游餐补包吃节日福利公积金高五险一金补充医疗保险定期体检年终奖股票期权带薪年假员工旅游餐补包吃节日福利公积金高领导nice不打卡扁平管理公司氛围好年终分红免费零食股票期权带薪年假,20,30K·14薪,数据挖掘工程师,北京,工作职责：1、小米商城日志数据和业务数据的统计分析2、负责对接各种数据需求，一起参与数据平台的开发3、用户行为模型的搭建，对用户数据进行挖掘分析4、参与新技术选型以及调研工作1、计算机或数学相关专业，本科及以上学历2、3年以上Java/Scala或数据开发经验，熟悉大数据离线和实时处理流程3、熟练掌握大数据相关技术，Hadoop、HBase、Hive、Spark、Kafka、Storm4、熟悉MySQL、PostgreSQL、Redis等数据库5、熟悉常见的数据模型以及机器学习算法，如回归、分类、聚类6、有Linux环境下的开发经验7、有很强的责任心，对数据敏感，具有较强的分析和解决问题的能力，以及良好的沟通、表达能力
硕士,3-5年,五险一金补充医疗保险定期体检全勤奖年终奖股票期权带薪年假员工旅游免费班车餐补交通补助包吃节日福利零食下午茶五险一金补充医疗保险定期体检全勤奖年终奖股票期权带薪年假员工旅游免费班车餐补交通补助包吃节日福利零食下午茶,25,40K,数据挖掘工程师,北京,"1、参与构建以客户为核心的人货场基础标签体系，负责特定需求的算法解决方案。2、负责针对业务问题场景，设计和实现具体应用的模型/策略/算法，改进业务。1、计算机，数学，统计学，物理专业硕士以上，学历高者优先，发表过相关领域高品质论文者优先第一或第二作者优先；2，具有3年以上文本挖掘，机器学习，推荐算法，模式识别等算法相关工作经验；3，深入了解机器学习算法，如GBDT，RF，XGBOOST，DNN，CNN，LSTM，RL等中的一部分或全部，有实际工业应用者优先；4、熟悉主流开源框架,如sklearn/spark mllib/tensorflow/deeplearning4j等，丰富的机器学习、图像识别、自然语言处理等相关经验；5、至少精通Java、Scala、Python其中一种开发语言，熟悉Tensorflow/Keras/spark的开发部署者优先；6、很强的逻辑分析、问题定位、数学推理能力，以及求知欲和快速学习能力"
本科,3-5年,五险一金补充医疗保险定期体检加班补助年终奖股票期权带薪年假员工旅游免费班车餐补通讯补贴交通补助包吃节日福利住房补贴零食下午茶五险一金补充医疗保险定期体检加班补助年终奖股票期权带薪年假员工旅游免费班车餐补通讯补贴交通补助包吃节日福利住房补贴零食下午茶领导nice股票期权年度旅游地铁周边带薪年假免费零食扁平管理大数据服务,20,30K,数据挖掘工程师,北京,1. 公司运营数据的整合分析，对多种数据源进行深度诊断性组合分析，挖掘、深度分析；2. 用户行为分析研究，针对用户的多维度属性、标签和行为数据，进行潜在用户挖掘、用户细分、用户流失预警、用户生命周期分析、用户影响力分析、用户价值分析等相关用户行为研究；3. 营销渠道分析和营销策略优化，通过数据分析，数据挖掘和建模方法，对于客户产品所投放的多个营销渠道进行目标人群选择、文案素材的对比测试、营销方案和效果的数据驱动的效果优化。4. 其他数据挖掘或数据分析项目。5. 能接受在甲方客户如银行，金融公司，保险公司一定时间的驻场分析建模。1. 较好的数学基础，严谨的思维逻辑。2. 有一定的数据挖掘、数据分析项目经验。3. 对常见数据挖掘算法，如关联挖掘，聚类算法，分类算法，回归算法有一定程度的了解，有应用经验更佳。4. 对于常见的营销渠道、在线广告的形式和精准营销有一定了解，有应用经验更佳。5. 熟练使用SQL类数据查询语言，如HIVE SQL，MYSQL SQL， ORCAL SQL等。 有一定脚本语言使用经验，如shell/awk/python/perl/R任选一，有SAS使用经验尤佳。GEO集奥聚合是中国领先的第三方数据整合和场景化应用平台。聚焦互联网营销、金融、汽车、房产、旅游等行业，拥有海量线上、线下数据和行业大数据应用产品，致力于深度挖掘大数据的商业价值，成功为多家金融机构提供了端到端的满意的解决方案。
硕士,3-5年,五险一金补充医疗保险定期体检年终奖股票期权带薪年假员工旅游免费班车餐补节日福利零食下午茶五险一金补充医疗保险定期体检年终奖股票期权带薪年假员工旅游免费班车餐补节日福利零食下午茶,30,60K,资深数据挖掘工程师,北京,"资深数据挖掘工程师我们是58集团商业智能中心营销智能部，利用58集团的海量数据优势，应用数据挖掘和机器学习等技术挖掘优质潜在客户，为营销提供数据、智能支持，实现高效精准营销。58集团商业智能中心以持续提升商业系统智能化为目标，为商户及集团的营销、客户服务人员提供更加优质高效的系统及工具。数据&算法方向1、机器学习、模式识别、软件工程、数理统计等相关专业，本科毕业5年以上工作经验或硕士毕业3年以上工作经验；2、精通PYTHON、JAVA/SCALA等语言，熟练使用scikit-learn/Spark MLLib建模,工程实现能力强，对特征工程、统计学习，自然语言处理等有深入研究和实际应用，对神经网络、深度学习有一定了解；3、熟悉并深入理解hadoop的大数据处理体系，具备相关产品（hadoop/spark/hive/hbase）项目应用研发经验；4、对数据敏感,良好的逻辑分析能力、解决问题的能力，良好的沟通能力；5、强烈的责任心与主动性，对所负责工作有owner意识，并能自我驱动成长。"
本科,3-5年,五险一金补充医疗保险定期体检年终奖股票期权带薪年假员工旅游餐补通讯补贴交通补助节日福利住房补贴零食下午茶五险一金补充医疗保险定期体检年终奖股票期权带薪年假员工旅游餐补通讯补贴交通补助节日福利住房补贴零食下午茶带薪年假公司氛围好领导nice扁平管理,30,50K,数据挖掘工程师,北京,1、负责研发机器学习技术，深挖大数据价值，包括信息抽取、行为特征等；2、负责用户标签行为序列挖掘，分析用户线下行为，完善用户画像，支撑内部产品创新；3、和业务相关的其他工作。1、熟练掌握PYTHON/C++/Java等至少一门常用语言以及常用的数据结构和算法，有良好的编程和工程实现能力；2、掌握大规模数据挖掘、机器学习等相关技术，并具备相关项目经验；3、对基于交叉学科的研究有强烈的索欲望，用数据改变人类生活，用科技让复杂的世界更简单；4、具有上述时空大数据的挖掘、建模的工作和研究经验优先。最具实力的中国消费数据服务商、全球领先的数据桥接服务商。
本科,1-3年,五险一金定期体检带薪年假免费班车餐补节日福利零食下午茶五险一金定期体检带薪年假免费班车餐补节日福利零食下午茶,20,40K,机器学习/数据挖掘工程师,北京,"-理解用户需求，负责百度Feed流推荐算法的改进，应用于每天数亿用户的个性化资讯推荐系统和业务中-研究数据挖掘或统计学习领域的前沿技术,并用于实际问题的解决和优化-大规模机器学习算法研究及并行化实现,为各种大规模机器学习应用研发核心技术-通过对数据的敏锐洞察,深入挖掘产品潜在价值和需求,进而提供更有价值的产品和服务,通过技术创新推动产     品成长-构建基于用户行为和喜好的内容推荐、协同过滤和场景引擎-热爱互联网，对技术研究和应用抱有浓厚的兴趣，有强烈的上进心和求知欲，善于学习和运用新知识-具有以下一个或多个领域的理论背景和实践经验：机器学习/数据挖掘/深度学习/信息检索/自然语言处理/机  制设计/博弈论-至少精通一门编程语言，熟悉网络编程、多线程、分布式编程技术，对数据结构和算法设计有较为深刻的理解-良好的逻辑思维能力，对数据敏感，能够发现关键数据、抓住核心问题-较强的沟通能力和逻辑表达能力，具备良好的团队合作精神和主动沟通意识具有以下条件者优先：-熟悉海量数据处理、最优化算法、分布式计算或高性能并行计算，有相关项目经验"
本科,经验不限,地铁周边领导nice股票期权央企背景顶级客户公司氛围好地铁周边领导nice股票期权央企背景顶级客户公司氛围好地铁周边领导nice股票期权央企背景顶级客户公司氛围好,12,18K,数据挖掘工程师,北京,1. 数据清洗2. 数据建模和数据分析3. 具备一定的模型实现能力（代码）
硕士,5-10年,五险一金补充医疗保险定期体检全勤奖年终奖股票期权带薪年假员工旅游免费班车餐补交通补助包吃节日福利零食下午茶五险一金补充医疗保险定期体检全勤奖年终奖股票期权带薪年假员工旅游免费班车餐补交通补助包吃节日福利零食下午茶,40,70K,数据挖掘,北京,1、建立各种业务逻辑模型和数学模型，帮助公司改善运营管理，节省运营成本；2、不断完善和优化数学模型，并且跟进落地使用，以技术驱动公司业务成长，体现技术价值；3、包括但不限于商家画像建模、销量预测、库房选址建模、线下店选品、智能补货模型等；1、对统计学和数据挖掘原理有较为深刻的理解，了解数据仓库思想，熟悉spss、sas、R等数据挖掘软件之一；2、了解决策树、聚类、逻辑回归，关联分析、SVM，贝叶斯等常用数据挖掘算法，有海量数据挖掘的项目经验；3、2年以上互联网行业数据挖掘及算法设计工作经验优先，有销量预测、商家画像建模、供应链业务建模经验优先；4、熟练使用sql，有hadoop工作经验者优先，具有Python脚本经验者优先；5、良好的逻辑分析能力、分析问题和解决问题的能力，对数据敏感，良好的沟通能力。根据技术能力评定职级和待遇情况
本科,3-5年,五险一金补充医疗保险定期体检年终奖带薪年假员工旅游免费班车包吃节日福利零食下午茶五险一金补充医疗保险定期体检年终奖带薪年假员工旅游免费班车包吃节日福利零食下午茶带薪年假年度旅游领导nice公司氛围好团队氛围好提供三餐免费健身房班车,20,40K,数据挖掘开发工程师,北京,1.对产品用户行为数据的分析挖掘，协助构建用户数据模型，研究互联网产品，用户变化，用以支持各项决策。2. 因项目研发需要而赋予的其他工作职责。1、具备扎实的数学和计算机科学功底，以及坚实的数据挖掘和机器学习理论基础2、具有扎实的数据结构和算法功底，掌握C/C++/Java/Python等至少一门高级编程语言4、具备良好的逻辑分析能力和解决实际问题的能力5、有数据挖掘应用经验6、有NLP经验优先
硕士,3-5年,五险一金补充医疗保险定期体检年终奖股票期权带薪年假免费班车包吃节日福利零食下午茶五险一金补充医疗保险定期体检年终奖股票期权带薪年假免费班车包吃节日福利零食下午茶,25,50K,数据挖掘工程师,北京,1、整体负责客户增长相关业务的数据建设；2、搭建和优化推荐、排序系统，提高客户转化。1、有信息检索、推荐算法经验者优先2、卓越的编程和系统设计能力，扎实的数据结构和算法功底；3、具备优秀的分析问题和解决问题的能力；4、有推荐系统相关经验，熟悉常用的推荐算法；5、有良好的沟通能力，具备一定的管理经验，同时对技术有热情，乐于分享；6、有机器学习、数据挖掘等相关经验者优先。算法相关的都可以投递这个职位，广告算法，推荐算法，深度学习，机器学习，图像算法相关的。
本科,应届生,五险一金补充医疗保险定期体检年终奖股票期权带薪年假员工旅游餐补交通补助节日福利零食下午茶五险一金补充医疗保险定期体检年终奖股票期权带薪年假员工旅游餐补交通补助节日福利零食下午茶,13,25K,数据挖掘,北京,1、针对广告导流、虚假流量、虚假用户、盗号登录、支付风险等多种场景，构建多维度风险画像2、社群发现、风险传播、T+1风控策略的开发与运行3、研究、实验前沿数据挖掘技术与算法，保持技术的领先
本科,3-5年,五险一金定期体检带薪年假免费班车餐补节日福利零食下午茶五险一金定期体检带薪年假免费班车餐补节日福利零食下午茶,18,36K,数据挖掘工程师,北京,-负责内容质量及反作弊相关策略研发工作-负责文本处理相关核心算法研发工作-应用机器学习、自然语言处理等技术，进行内容资源的分析挖掘，构建内容质量及内容标签体系-工作成果应用于百度知道数亿内容中-本科学历以上-3-5年工作经验-熟悉自然语言处理、机器学习、模式识别等常用算法，对自然语言方向有浓厚兴趣-熟练使用C/C++/PHP等至少一门语言，熟练使用数据结构和常用算法-具备优秀的分析问题和解决问题的能力，对解决具有挑战性问题充满激情，有反作弊经验者优先-具备良好的团队合作精神和沟通意识-踏实靠谱
本科,5-10年,五险一金定期体检年终奖股票期权带薪年假节日福利保险五险一金定期体检年终奖股票期权带薪年假节日福利保险,25,40K,数据挖掘专家,北京,"1、   构建全面的、准确的、能反映服务业务线特征的整体指标体系, 并基于业务监控指标体系，及时发现与定位业务问题；2、 通过专题分析，对业务问题进行深入分析，提供数据支持；3、 定期追踪业绩及其他关键业务指标情况，洞察到业务变化提供决策基础；4、 沉淀分析思路与框架， 提炼数据产品需求，与相关团队（如技术开发团队） 协作并推动数据产品的落地5、   组织数据技术与产品相关的理念、技能、工具的培训1、统计学、数学类专业本科及以上学历，至少3年数据分析工作经验。2、有较强的数学和数据挖掘功底（聚类分析、回归分析、决策树等）3、有出色的数据处理、分析能力，对数据敏感，能够从日常数据中分析用户行为、深度挖掘用户需求并提出优化建议。4、熟悉MySQL、MongoDB、Oracle主流数据库，熟悉Hadoop Hive、日志挖掘。5、互联网经验优先，风险控制经验优先。"
硕士,经验不限,领导nice带薪年假移动互联网公司氛围好美女如云年度旅游领导nice带薪年假移动互联网公司氛围好美女如云年度旅游领导nice带薪年假移动互联网公司氛围好美女如云年度旅游,11,22K,数据挖掘工程师,北京,数据挖掘工程师工作职责：1、负责构建体系框架，研究数据特点与规律，公开数据等进行分析，挖掘特征；2、基于历史数据，搭建数据分析模型，开展前瞻性预测；3、利用大数据相关处理技术，对海量的业务数据进行清洗、整理；4、参与业务部门临时数据分析需求的调研、分析及实现；5、监测分析产品运营状况，持续优化产品功能改造和业务拓展方向，提出和落实产品优化改造方案。1、药学、化学、数学、统计、生物等本科及以上学历；2、熟悉数据挖掘、机器学习算法，医药数据分析等1年以上经验（包括在校经历）；3、熟悉数据挖掘理论与方法，熟练使用SPSS，SAS，R，PowerBI、Python中的任一工具进行数据分析工作；4、逻辑思维能力强，表达条理清晰 ，具有良好的学习能力、沟通能力，和团队合作精神。年轻团队，有活力……
本科,3-5年,五险一金补充医疗保险定期体检全勤奖年终奖股票期权带薪年假员工旅游免费班车餐补交通补助包吃节日福利零食下午茶五险一金补充医疗保险定期体检全勤奖年终奖股票期权带薪年假员工旅游免费班车餐补交通补助包吃节日福利零食下午茶,20,40K,数据挖掘,北京,工作职责1. 基于大数据的用户购物行为以及用户心理分析。2. 基于零售大数据的模型设计、建模、应用、效果回收以及优化。包括但不限于用户标签、商品标签、用户行为预测等。3. 根据数据分析以及建模需求，对底层数据进行加工以及治理，完成基础数据的清洗。4. 完成用户整合营销中相关的建模工作。1. 计算机、数学、统计等相关专业；硕士及以上学历优先；2. 扎实的编程基础，至少熟悉python/scala或java一种编程语言及常用的软件库或技术栈；2年以上开发经验。3. 精通SQL，熟悉Hadoop、Hive、Hdfs等的大数据相关技术，熟悉各种特征提取、数据降维等数据处理技术；4. 熟悉常用的机器学习算法，了解深度学习技术，有个性化推荐、精准营销体系建设经验者优先；5. 熟悉linux系统和脚本编程，分布式数据处理经验，掌握spark、flink原理，熟悉spark、flink开发优先；6. 能够阅读英文技术文档及论文，有独立分析解决问题的能力；7. 良好的沟通能力及团队合作精神；
本科,3-5年,五险一金补充医疗保险定期体检加班补助年终奖带薪年假员工旅游免费班车餐补节日福利零食下午茶五险一金补充医疗保险定期体检加班补助年终奖带薪年假员工旅游免费班车餐补节日福利零食下午茶扁平管理互联网金融地铁周边免费零食牛人团队七险一金周末双休,20,40K·15薪,数据挖掘工程师,北京,"1. 负责数据中心部门的三方数据源评估、接口开发、联合建模2. 负责数据中心机器学习框架的构建和功能开发3. 有创新意识、协作意识，自我驱动力强，具备很强抗压能力1. 精通python数据分析、接口开发2. 丰富的python工程化经验3. 主动独立地地辨识较为复杂的业务问题，并转化成分析目标和详细需求4. 沟通良好，能够独立计划并负责各类自主专项项目的组织和执行，输出各类分析报告技能要求：1. 3~5年以上包括数据挖掘、接口开发、模型开发的工程经验2. 编程技术：精通python、接口开发（熟悉django优先）、pandas，scikit-learn；精通一个或多个开源机器学习框架3. 机器学习技术：特征工程，GBDT，GBM4. 数据挖掘与处理: SQL, Hive，Hadoop等;加分项：1. ETL经验、联合建模经验2. 熟悉统计学和计量经济学事业部属于新浪金服下的业务线，主要做消费分期和理财业务，现有的研发团队有70多人，核心人员均来自BAT各大公司平台，节奏快，收获多，组内分享，技术为导向。"
