education,expersion,fuli,highSalary,lowSalary,name,place,yaoqiu
本科,经验不限,带薪年假扁平管理公司氛围好地铁周边领导nice带薪年假扁平管理公司氛围好地铁周边领导nice带薪年假扁平管理公司氛围好地铁周边领导nice,4,6K,数据分析员,北京,要求对数据有热情，面对海量数据有分晰头脑。1、 负责将调研问卷电子化，以实现快速准备收集数据；2、 负责对调研后数据进行清理整理，按照项目要求选择事宜方法和模型对清洗后数据进行分析；3、 根据项目要求，撰写数据分析报告；4、 为项目经理提供抽样设计、问卷设计和数据分析等方面的技术支持；1、 大学本科及以上学历，统计学、数学、心理学、社会学专业为佳2、 有1-2年市场研究行业的数据分析工作经验为佳3、 良好的逻辑分析能力和独立解决问题的能力4、 熟练使用SPSS统计软件（其他统计软件Stata，R，SAS亦可）等5、 熟练使用Excel，对Excel VBA有一定了解6、 能适应较高强度工作压力；性格开朗、有责任心、良好的职业操守
本科,经验不限,五险一金补充医疗保险定期体检加班补助全勤奖年终奖股票期权带薪年假员工旅游免费班车餐补交通补助包吃节日福利住房补贴零食下午茶五险一金补充医疗保险定期体检加班补助全勤奖年终奖股票期权带薪年假员工旅游免费班车餐补交通补助包吃节日福利住房补贴零食下午茶,20,40K,数据开发工程师,北京,数据开发工程师1、负责数据收集、清洗和规约等工作；2、提供面向业务的数据服务，完成数据指标的统计、多维分析和展现；3、根据业务和产品情况，抽象业务逻辑，搭建和开发大数据平台。1、统招本科或以上学历；2、精通SQL，有较好的SQL性能调优经验，了解Hive/MySQL的基本原理和调优策略3、熟悉常用的数据挖掘、分析的工具和方法，熟悉linux平台，精通Shell/Python/PHP等脚本语言的一种或多种，编码基本功扎实 ；4、精通Java开发，熟悉大数据处理相关技术，有Hadoop开发经验，掌握MapReduce。
硕士,3-5年,美国轮岗401k计划长期股票激励进口零食自助午餐硅谷文化超长假期书籍报销美国轮岗401k计划长期股票激励进口零食自助午餐硅谷文化超长假期书籍报销美国轮岗401k计划长期股票激励进口零食自助午餐硅谷文化超长假期书籍报销,30,40K,大数据,北京,大数据平台和商业智能我们的系统每天会产生海量的投放数据。如何从这些数据中，挖掘出对客户有价值的信息，并指导客户优化其业务，是大数据平台和商务智能模块的主要任务。我们根据客户对数据类型和时效性要求的不同，我们提供了多种服务：1. 基于流处理 (Spark Streaming) 的实时数据服务，为客户提供了实时的投放数据，帮助客户及时了解投放状态，调整投放方案。2. 基于SQL-on-Hadoop (Presto) 的数据查询服务，数据科学家和客户可以快速从海量的广告投放数据中找到业务相关的数据统计。3. 基于商业智能工具 (Looker) 的数据分析服务，使得客户可以灵活的创建业务报表，对广告投放效果、资产利用状态能有非常准确的把握。我们的大数据平台同时建立在自建数据中心和云端(AWS)，欢迎广大对大数据感兴趣的小伙伴加入！FreeWheel为Comcast旗下机构，拥有业界最完整的广告管理解决方案。专注服务于全新电视生态系统，我们帮助行业内所有关键细分领域的客户管理并变现高端视频内容，使之在品牌安全的条件下充分发挥商业价值。
本科,5-10年,五险一金补充医疗保险定期体检年终奖带薪年假餐补通讯补贴节日福利五险一金补充医疗保险定期体检年终奖带薪年假餐补通讯补贴节日福利,16,20K,数据开发,北京,项目组目前需要的数据人员所需关键技能greenplum(四年左右开发经验)、技术要达到中高级，在光大过的优先
本科,3-5年,五险一金员工旅游零食下午茶五险一金员工旅游零食下午茶,18,25K,数据运营,北京,1.对公司各类理财、贷款等金融产品进行量化测算，建立多个业务线基于风险的业务模型，提供相关管理建议；2.通过对用户的行为数据、交易数据等结合实际业务进行挖掘分析，找出潜在趋势、特点、异常等，对精细化运营提供支持；3.针对不同业务线出具分析报告，支持各业务线数据分析，并提出优化策略；4.负责与业务平台和内部数据平台对接，固化常规分析；
本科,经验不限,五险一金定期体检年终奖带薪年假员工旅游免费班车餐补通讯补贴交通补助节日福利俱乐部活动五险一金定期体检年终奖带薪年假员工旅游免费班车餐补通讯补贴交通补助节日福利俱乐部活动,5,10K,工程数据工程师,北京,工作职责：1.根据业务需求及相关规范，完成程序包和客户数据的生产导入；包括：程序包的测试和转化、客户数据的解析及处理、测试卡片的发行以及验证等；2. 生产方案的制定和推动实施；根据不同的业务需求，制定相应的生产方案并推动实施，保证订单正确、高效的交付；3. 生产线技术支持及异常处理；对生产过程中出现的异常，及时予以分析处理，并制定相应的措施防止再发；4．生产信息化及自动化的推动；持续推动优化和改善，用精益的思维提高生产效率和工作质量；1. 大专及以上学历，计算机、通信、电子类相关专业优先；2. 具备生产信息化工作经验优先，熟悉软件开发和测试、熟悉数据库者优先；3. 有耐心、有毅力，有较好的学习能力，主动、踏实、诚恳、敬业精神良好，能承受压力；4. 具有较强的执行力、沟通表达和协调能力，有良好的团队合作精神；5. 有较强的质量意识，能严格遵照流程规范执行，较强的钻研和解决技术问题的能力；1. 程序包和客户数据的生产导入；
本科,1年以内,,2,4K,数据分析助理,北京,1.工作性质：兼职2.工作内容：A.协助完成数据报告原始数据处理B.数据可视化输出C.领导交办的其他事宜3.其他要求：至少保证每周2个工作日到岗；在校学生优先，研究生优先
本科,经验不限,,2,4K,助理数据分析师（实习）,北京,1、清洗线上线下日报原始数据2、输出所负责品类的日报报告3、维护所负责品类的日报数据库、属性库等4、协助完成部门内的其他事项1、对office办公软件（excel)有基本的了解2、对电子商务有基本的了解3、为人踏实、做事认真、细心、耐心4、对数据分析比较感兴趣5.一周保证至少工作4天，具有一定的稳定性（3个月以上）6.实习期间表现良好可给予转正机会
本科,1年以内,五险一金年终奖股票期权带薪年假餐补五险一金年终奖股票期权带薪年假餐补,5,6K,数据分析师,北京,招聘需求：1、? 核实基本数据，覆盖电影、电视剧、网剧、综艺等泛娱乐产业研究等影视领域，确保其准确性2、周报、月报的撰写3、支持运营部门的其他数据工作1、大学本科以上学历，传播学、影视、统计学、数学等相关专业优先2、有第三方研究咨询机构、大数据、影视行业相关从业经验优先3、具有良好的逻辑思维、数据分析、文笔表现、团队沟通等能力4、耐心、细致，有团队合作精神和学习创新意识
本科,1年以内,,5,6K,助理数据分析师,北京,1、清洗线上线下日报原始数据2、输出所负责品类的日报报告3、维护所负责品类的日报数据库、属性库等4、协助完成部门内的其他事项1、对office办公软件（excel)有基本的了解2、对电子商务有基本的了解，应届生亦可3、为人踏实、做事认真、细心、耐心4、对数据分析比较感兴趣
本科,5-10年,五险一金带薪年假五险一金带薪年假扁平管理美女如云领导nice,20,40K,大数据产业链行业研究总监,北京,1、跟踪行业及与公司业务相关的行业发展趋势，结合公司现行业务优势，为公司发掘相关项目；1、 对进行项目背景调查，收集整理项目相关资料；2、 撰写项目调查报告和信息综述；3、 跟踪推进项目，挖掘项目价值，协调组织内外部机构，促成项目交易达成。4、 围绕标的项目基础资料，进行专业的财务评价及法务分析，判断项目价值及合规、合法性，降低交易风险；5、 根据公司交易原则，结合项目情况对接内外部金融资源，掌握金融资源动态，设计交易结构，联络内外部资源促成项目成交。6、 对项目进行良好的控制。1、 本科以上学历，学习金融、经济、管理、财会、法律或相关专业；2、 5年以上工作经验，其中有3年以上在金融机构、财富管理等机构从事项目投资工作经验；3、 具有行业分析、项目分析、公司估值、财务预测及分析等经验，并熟知具体方法和流程者为佳；4、 具备优秀的项目挖掘能力、投资分析能力及风险评估能力；5、 具备良好数据测算、分析及报告撰写能力；6、 具有较强的语言表达能力、沟通协调能力、商务谈判能力及文字处理能力；7、 综合素养佳，良好的职业操守和组织协调能力，尽职敬业、团队协作，讲究工作效率并能承受较大的工作压力；8、 具备优秀的公关能力，拥有良好的社会资源及政府资源。9、 熟悉金融、产业及相关的法律、法规；10、 有资金募集经验及渠道者优先。积极向上正能量爆棚
硕士,3-5年,,25,35K,数据科学家（数据科学技术咨询方向）,北京,数据科学家（数据科学技术咨询方向）1.负责产品/项目的需求调研，了解多行业业务逻辑（熟悉金融领域加分），进行数据分析从而把需要解决的业务问题转化为机器学习/数据挖掘问题；2.负责从数据获取、数据清理、统计分析和数据建模（机器学习模型）整个流程工作；3.使用先进的机器学习技术，针对性的设计方案，根据设计的方案部署实施整个机器学习系统，解决客户的核心问题；4.负责机器学习模型的构建，并且与工程师合作对模型进行维护、部署和评估；5.设计线上线下实验方案，与客户沟通并完成实验，迭代优化机器学习系统效果。1. 拥有计算机科学、统计或相关学科的硕士或在大数据领域有工作经验的本科；2. 在自然语言处理、知识图谱、机器学习、深度学习、大规模分布式机器学习领域有3年以上研发经验；3. 熟悉Java、C++、Python、R、Matlab等的一种或几种开发语言；4. 熟悉hadoop/hive/mahout/MPI/spark等一个或多个分布式计算框架/算法平台；5. 对于把大数据分析的结果能够应用到实际业务场景产生商业价值具有强烈的热情；6. 优秀的沟通和表达能力，清楚的表达个人想法、理解他人观点，具备团队合作意识和推动协作达成的能力。
本科,1-3年,五险一金年终奖股票期权带薪年假餐补五险一金年终奖股票期权带薪年假餐补,7,11K,数据分析师,北京,1、 负责影视娱乐行业数据分析项目的需求调研、数据分析、商业分析，编写并整理提交数据咨询报告。2、负责日常项目的需求管理、解决方案策划和独立提案，支持公司的产品发展。3、 进行整体行业及细分市场调研与研究，定期输出专题研究报告。1、 统计学、数学、计算机、数理统计、数据挖掘专业方向或社会学、心理学、传播学、市场营销等相关专业大学本科以上学历；2、具有良好的数据敏感性和数据分析能力3、有独立完成分析报告能力4、 熟悉影视文化娱乐行业者优先团队介绍影视娱乐行业数据挖掘年轻团队，融资完成公司有阿姨做健康午餐
本科,3-5年,,18,25K,大数据开发工程师,北京,1、负责数据模型设计；2、数据处理逻辑的设计和优化；3、与产品团队一起理解、设计并推动数据平台的规划和建设；1、三年以上相关工作经验，对数据分析与处理有着浓厚兴趣；2、熟悉Java开发，熟练掌握Java集合类、IO、并发编程，并熟悉Jvm原理及内存管理；3、熟悉海量数据分析相关的数据结构和算法；4、对基于Hadoop的大数据处理体系有深入认识，具备MR、Hive、HBase、impala的实际研发经验；5、熟悉spark和scala，有实际Streaming应用经验加分；6、熟悉CHD，有CDH维护经验加分；7、熟悉Kafka、Flume、impala其中至少1项；8、有丰富的大数据集群部署、开发和维护管理经验；9、通信、计算机、软件、数学等相关专业本科或以上学历；
大专,经验不限,五险一金补充医疗保险定期体检年终奖带薪年假节日福利五险一金补充医疗保险定期体检年终奖带薪年假节日福利,5,8K,数据核查员,北京,（1）用户积分管理及查询工作；（2）接听用户来电，以解决用户提出的业务、技术问题，对于不能解决的客户问题协调相关工作人员解决，并跟踪记录；（3）设备状态表的生产，工单的分拣、派发、审查和管理工作；（4）节目单的制作和生产，上传等；（5）必要时协助完成部门内其他任务。良好的沟通和执行能力；细致严谨的工作态度；良好的学习能力和团队精神
本科,1-3年,五险一金补充医疗保险定期体检年终奖带薪年假员工旅游餐补交通补助零食下午茶五险一金补充医疗保险定期体检年终奖带薪年假员工旅游餐补交通补助零食下午茶,6,12K,空间数据处理工程师,北京,·岗位职责：农林、生态环境、国土等多种行业GIS/遥感数据生产制作及相关文档编制，掌握遥感与地理信息系统基本理论知识，至少熟悉一种专业软件操作（ARCGIS/Envi/Photoshop等）；具有从事 农业两区划定工作经验者和可接受出差者优先考虑。1、地理信息系统/遥感/测绘及相关专业；2、具备GIS/遥感行业数据处理相关工作经验，优秀应届毕业生亦可考虑。
本科,1-3年,五险一金补充医疗保险定期体检年终奖带薪年假员工旅游餐补交通补助零食下午茶五险一金补充医疗保险定期体检年终奖带薪年假员工旅游餐补交通补助零食下午茶,5,10K,遥感数据解译师,北京,1 使用商业软件或在此基础上开发相关应用，对遥感数据进行分析处理，提取各类地物信息；2 对各类空间数据进行综合分析并按相关标准入库3.编写各类技术文档和数据处理流程4.熟悉主流遥感图像处理软件和GIS软件5.对国土、环境、农林草行业有深刻了解
硕士,3-5年,股票期权年终分红美女如云地铁周边移动互联网公司氛围好带薪年假领导nice股票期权年终分红美女如云地铁周边移动互联网公司氛围好带薪年假领导nice股票期权年终分红美女如云地铁周边移动互联网公司氛围好带薪年假领导nice,6,12K,数据分析师/行业数据分析师,北京,1、统计学、应用数学、计算机等相关专业，硕士及以上学历；2、熟练掌握多种统计和挖掘方法，熟练使用SPSS、SAS等相关数据分析软件及python或R语言；3、较强的数据敏感度，逻辑分析能力和文档写作能力；4、有责任心，良好的沟通能力和组织管理能力以及心理承受能力，勇于接受挑战；5、两年以上数据分析经验，有独立完成项目经验者优先。工作内容：1、通过数据分析支持产品改进及新模式的探索；2、构建用户行为建模，支持个性化项目；3、构建数据评估体系；4、构建业务数据分析体系，帮助确定各项业务数据指标；5、负责用户行为数据分析，通过监控及分析，推动产品改进，运营调整；6、负责构建用户数据模型，挖掘用户属性及用户喜好等需求，为个性化产品推荐提供支持；7、负责构建产品、运营及活动用户行为评估体系，通过数据分析对产品、运营、市场提出建议并推动实施；8、负责用户行为调研，通过海量数据的挖掘和分析，形成报告，汇报给决策层，支持战略规划 。
本科,3-5年,,4,8K,信息数据分析员,北京,1、全日制本科以上学历，经济学、金融学、管理学、统计学等专业；2、2年以上相关工作岗位经验，具有情报收集、信息渠道建设、市场信息分析等相关经验者优先；3、曾经参与过数据采集、整理、分析工作优先考虑；4、精通Excel、PPT、WORD等办公软件；5、具备较强的数据分析能力、逻辑思维能力、对内外组织沟通能力、执行能力和团队精神；有诚信、愿意分享和承担责任，勇于探索与坚持创新；6、欢迎应届毕业生加入。
学历不限,经验不限,领导nice地铁周边公司氛围好扁平管理年度旅游带薪年假股票期权领导nice地铁周边公司氛围好扁平管理年度旅游带薪年假股票期权领导nice地铁周边公司氛围好扁平管理年度旅游带薪年假股票期权,15,30K,大数据开发工程师,北京,"1、参与大数据分析，大数据处理，数据挖掘等系统的设计和开发；2、根据业务需求进行数学建模，设计并开发高效算法，并对模型及算法进行验证和实现，解决实际业务问题；3、应用各种机器学习、数据挖掘技术进行数据分析与数据挖掘；熟悉数据仓库建模理论、数据模型设计方法和原则，并有相关的设计经验。熟练掌握数据仓库、ETL的开发,主导过运营商BI项目的专题模型设计和开发。熟悉机器学习算法，例如聚类、回归、决策树等,主导或参与过客户画像等数据挖掘类项目的开发熟练掌握基于hadoop的大数据开发，熟练使用HBase，Sqoop，Flume，熟练运用Hive并能进行查询的性能优化。熟练使用Java，熟悉java web 开发；对海量数据进行分析，有高频实时业务处理经验，熟练运用spark，kafka尤佳。公司自成立以来，积极整合集团资源，开启大数据营销新篇章。同时，作为国家信息中心数字中国研究院常务副理事长单位，围绕国家安全与经济发展大局，以服务政府和金融企业为核心，聚集大数据核心技术、核心数据、创新人才，致力于打造业界领先的大数据分析平台，持续为客户提供大数据技术、产品、服务及整体解决方案。"
学历不限,经验不限,五险一金补充医疗保险定期体检全勤奖年终奖股票期权带薪年假通讯补贴交通补助节日福利零食下午茶五险一金补充医疗保险定期体检全勤奖年终奖股票期权带薪年假通讯补贴交通补助节日福利零食下午茶,2,4K,数据标注实习生,北京,工作职责：1、对图像/语音数据进行校对质检，灵活掌握每个项目的标准规范；2、上岗之前免费培训，简单易懂；3、协助项目经理完成项目的质检和交付；4、协助项目经理总结各项目的质检结果。1、认真、细心，能够对照规范，发现错误；2、理解能力强，能够快速理解项目规范；3、有责任心，能够对自己的工作结果负责；4、抗压能力强，能够承担工作上的压力；5、思维灵活，善于总结和运用；6、具有良好的团队精神和敬业精神，服从团队安排。
本科,3-5年,带薪年假扁平管理美女如云领导nice移动互联网移动广告公司氛围好年度旅游带薪年假扁平管理美女如云领导nice移动互联网移动广告公司氛围好年度旅游带薪年假扁平管理美女如云领导nice移动互联网移动广告公司氛围好年度旅游,20,40K,商业数据分析产品经理,北京,工作职责：1、独立负责业务数据收集整理，构建经营分析和报表系统，并且结合业务对多种数据源进行深度诊断性组合分析、挖掘、深度分析；2、通过专题分析，对业务问题进行深入分析，为业务的策略、产品优化提供数据支持，熟练操作SAS、SPSS clementine等数据分析/挖掘工具的优先；3、负责互联网移动端数据变现产品、爬虫数据产品需求分析、定义、推广、运营以及产品设计等；4、分析产品的运营情况和运营数据，促进产品持续进化，确保产品需求符合产品发展方向；5、负责竞争对手及市场的策略调研与分析；6、持续跟踪客户，收集需求迭代产品 ；7、对产品规划和产品创新有自己的体会。1、计算机、统计、数学等相关专业，有互联网数据分析经验优先，有强大的push进度和责任心；2、熟悉产品的开发上线流程，具有较强的逻辑思维和分析能力；3、2年以上的互联网产品工作经验，商业产品经理经验优先；4、有过移动端、爬虫等数据变现产品设计 和 项目 管理的 经验；熟练使用产品原型设计工具、用例设计工具；5、性格开朗外向，善于与人沟通交流；6、要求英语能力强，听说能力优秀
本科,1-3年,,8,15K,大数据实施工程师,北京,1. 熟悉LINUX操作系统安装及常用命令；2. 熟悉ORACLE 数据库的安装及配置、熟悉SQL语句编写、存储过程及Kettle数据处理、清洗工作；3. 熟悉TOMCAT、JDK等安装及参数配置；4. 具备较强的语言表达能力，能与客户顺畅沟通或产品介绍；5. 具备较强的学习与动手能力；6. 熟悉大数据相关技术的优先；7. 有一定的软件开发能力的优先。工作内容1、负责项目平台软件安装工作；2、负责项目的环境安装工作，其中包括安装操作系统、数据库、集群环境及系统部署；3、负责项目的数据处理、抽取、清洗、转换工作；4、对产品的各环节性能进行优化；5、在软件平台基础上的数据分析、情报研判工作6、完成领导交待的其他工作。
本科,3-5年,带薪年假美女如云免费零食地铁周边领导nice公司氛围好大数据扁平管理带薪年假美女如云免费零食地铁周边领导nice公司氛围好大数据扁平管理带薪年假美女如云免费零食地铁周边领导nice公司氛围好大数据扁平管理,10,15K,大数据开发工程师,北京,1、计算机相关专业，本科及以上学历，3年以上Hadoop相关开发/维护经验；2、熟悉Hadoop/Kafka/Flume/hive/Spark生态系统的搭建和管理，掌握相关项目的原理和使用方法；3、掌握数据分析的基本流程，擅长数据采集、清洗、分析等环节；4、具有较强的业务理解能力，并能快速应用于数据分析各阶段；5、善于发现系统的性能瓶颈、设计缺陷，提出改进方案并进行实施；6、思路敏捷清晰，良好的表达和理解能力，良好的学习能力，强烈的创新意识；7、有PB级数据处理工作经历者优先考虑
本科,5-10年,,28,35K,大数据架构师,北京,"大数据架构师（1人）1、负责公司软件产品的技术选型、架构搭建；2、负责设计和搭建软件开发项目系统架构（平台、数据库、接口和应用架构等），解决开发中各种系统架构问题；3、负责软件系统平台核心功能模块设计、核心代码开发；4、负责技术解决方案的编制工作，并能够将解决方案清晰的传达给客户和项目组成员；5. 负责组织技术架构、解决方案的评审；6. 主导项目关键技术问题的攻关，协助项目管理对技术问题进行跟；7、对开发团队进行技术指导和培训；1、理解架构师的职责和架构设计的目标、原则及取舍；2、精通架构模式，Transaction、Security、Persistence等机制及实现，IOC、AOP、SOA等理念及实现;3、精通面向对象技术、设计模式、OOAD、UML等技术；4、精通各种主流应用架构和平台，熟悉工作流引擎、规则引擎等中间件等;5、深入理解Spring、iBATIS、Hibernate、Struts、Webwork、JSF和Tapestry等框架的设计思想和实现方式,精通J2EE、XML、WebService、分布式、多线程等高性能架构相关开发技术;6、精通主要应用服务器（Weblogic/WebSphere/Tomcat等）的配置和使用，熟悉Linux操作系统;7、了解Web应用的性能瓶颈和调优方式;8、熟练掌握Oracle/Mongo/Postgres/MemSQL数据库，至少熟悉其中一种数据库优化与数据挖掘技术；9、熟练掌握Hadoop HDFS、HBase、Kafka 等大数据平台组件。10、良好的沟通协调能力，团队合作精神和执行力，思路开阔，积极上进，不断学习;11、有J2EE大型项目架构设计经验者优先；12、有J2EE架构产品研发经验者优先；"
本科,3-5年,带薪年假美女如云免费零食地铁周边领导nice公司氛围好大数据扁平管理带薪年假美女如云免费零食地铁周边领导nice公司氛围好大数据扁平管理带薪年假美女如云免费零食地铁周边领导nice公司氛围好大数据扁平管理,15,20K,大数据开发工程师,北京,基于海量信令数据进行数据模型加工、模型优化及模型数据落地；1、计算机相关专业，本科及以上学历，2年以上Hadoop相关开发/维护经验；2、熟悉Hadoop/Kafka/Flume/hive/Spark大数据生态环境的搭建和管理，掌握相关项目的原理和使用方法；3、掌握数据分析的基本流程，擅长数据梳理、数据清洗、数据分析；4、具有较强的业务理解能力；5、善于发现系统的性能瓶颈、设计缺陷，提出改进方案并进行实施；6、思路敏捷清晰，良好的表达和理解能力，良好的学习能力，强烈的创新意识；7、有PB级数据处理工作经历者优先考虑；8、有运营商信令数据分析经验者优先。
本科,3-5年,五险一金定期体检带薪年假节日福利零食下午茶五险一金定期体检带薪年假节日福利零食下午茶,15,25K,大数据研发工程师,北京,"1. 参与大数据平台的底层设计与开发，解决海量数据面临的挑战；2. 维护现有大数据框架。3. 协助业务部门建立数据模型，对数据进行挖掘、优化及统计。1. 本科生及以上学历；2. 对数据结构算法，高性能编程有浓厚的兴趣3. 具备Java或C＋＋至少一门开发语言。4. 数据控，善于发现问题、解决问题,具备良好的分析和解决问题的能力，具备一定的钻研精神和持续学习的意愿，强烈的责任感和团队感，对负有挑战性的工作充满热情."
本科,5-10年,五险一金定期体检年终奖股票期权带薪年假员工旅游通讯补贴交通补助节日福利零食下午茶弹性工时五险一金定期体检年终奖股票期权带薪年假员工旅游通讯补贴交通补助节日福利零食下午茶弹性工时年度旅游带薪年假五险一金绩效奖金年底双薪地铁周边扁平管理弹性工作,50,70K,大数据技术负责人,北京,1. 负责结合业务场景设计大数据技术架构及评审迭代工作；2. 基于大数据处理平台的模型设计与数据资产体系搭建;3. 参与数据建模和ETL，参与大数据技术难点攻关；4. 负责对外数据合作的核准、对接工作，推动合作和交流；5. 负责研发团队整理管理，培养提升团队技能。1.本科及以上学历，计算机或者相关专业; 8年以上研发、5年以上大数据相关经验；2.良好的大数据视野和思维，高效的沟通能力，对大数据由衷热爱，乐于分享；3.熟悉完整处理流程包括采集清洗、预处理、存储、分析挖掘，丰富的项目管理经验;4.熟悉机器学习常用算法，熟练掌握Hadoop/HBase/Spark等的运行机制，近PB级数据处理经验;5.有知名互联网或大数据服务公司同类经验者优先，对娱乐行业有兴趣者优先。娱乐数据服务商
本科,3-5年,五险一金补充医疗保险定期体检加班补助年终奖带薪年假通讯补贴交通补助节日福利零食下午茶团建五险一金补充医疗保险定期体检加班补助年终奖带薪年假通讯补贴交通补助节日福利零食下午茶团建公司氛围好领导nice带薪年假免费零食,9,14K,主数据咨询顾问,北京,1、编写数据治理讲义PPT，教材课本，设计培训场景。2、制定数据治理流程规范，标准文档，操作模板。3、参与数据治理相关培训，规划项目，并对案例进行分析，形成培训实践素材。4、总结治理成果，完成培训材料，宣传材料，定期完成数据治理相关学术文章。5、培训数据治理相关实训软件操作。1、本科以上学历，2年以上主数据，数据仓库，大数据或者BI经验；2、对工作充满热情、有大局观、团队合作精神，责任心强，以及优秀的沟通表达及文字撰写能力。3、具备良好的原型制作、需求文档PRD撰写能力，熟练操作office、Axure等软件；4、具备较强的逻辑能力和学习能力；5、有丰富的大数据知识经验，喜欢研究大数据相关软件的设计和功能；6、富有团队合作精神，善于与人沟通，能及时响应和处理产品或用户反馈的问题。7、有主数据经验优先。8、有数据库操作和数据库模型设计者优先。9、有信息资源规划项目经验者优先。公司正式员工享有以下福利：1、每周5天的工作日，除特殊项目紧急需要外，不鼓励加班；2、公司设有项目奖金和年终奖金等奖项。3、国家规定社保，包括养老、医疗、工伤、失业、生育险五险及完备的住房公积金。4、国家规定的所有法定假期，如年假、婚假、产假、晚育假、带薪病假等假期，较好的照顾员工的家庭生活；5、各种公司福利性活动，包括但不限于：员工生日会/聚餐、集体带薪旅游、集体拓展活动、大型年会抽奖。对于结婚、生子等喜事，公司有一定金额的祝贺金红包。对于家庭遇到困难的员工，公司也会给予尽可能的帮助。工作地点：北京市石景山区金府路32号保险产业园3号楼6层618京卓信智恒数据科技股份有限公司（以下简称“卓信数据”）成立于2012年2月，公司于2015年10月在新三板成功挂牌，股票代码833872。
本科,3-5年,领导nice移动互联网公司氛围好带薪年假免费零食美女如云领导nice移动互联网公司氛围好带薪年假免费零食美女如云领导nice移动互联网公司氛围好带薪年假免费零食美女如云,9,12K,数据分析师,北京,1.负责数据分析项目的需求调研、数据分析、商业分析，编写并整理提交数据咨询报告；2.与客户或需求方沟通交流，协助发现和分析其业务流程中存在的问题，为业务发展提供决策支持，对于业务进行专题分析；3.根据研究方向，进行整体行业及细分市场调查与研究，定期输出研究报告（包括例行信息搜集、调研等），支持公司的产品发展；1.统计学、数学、计算机、数理统计、数据挖掘专业方向或社会学、心理学、传播学、市场营销等相关专业大学本科以上学历；2.两年以上数据分析或数据报告制作工作经验；3.熟练使用Office软件，熟悉数理统计、数据分析工具（如Excel、SPSS、SAS、R等）；4.善于沟通、具有较强的团队合作精神和组织、协调能力，有较强的职业责任心；5.了解或熟悉市场调研公司数据分析工作经验者优先；6.熟悉影视文化娱乐行业者优先。
本科,5-10年,带薪年假地铁周边领导nice扁平管理公司氛围好带薪年假地铁周边领导nice扁平管理公司氛围好带薪年假地铁周边领导nice扁平管理公司氛围好,20,35K,大数据技术经理,北京,工作职责：负责工业大数据平台及产品的架构设计、开发、功能迭代；基于Hadoop、Spark框架的数据仓库的设计；配合机器学习工程师，负责基于Spark技术的海量数据的处理、分析、统计、挖掘功能的开发管理和项目实施管理工作；就技术问题与客户沟通交流，配合产品经理及项目经理梳理把控客户需求；指导技术团队，提升团队能力，促进团队协作。计算机等相关专业本科以上学历；5年以上基于Java主流框架的设计和开发经验；够独立搭建Hadoop和MPP数据仓库；出色的问题解决能力和快速学习能力；优秀的沟通能力、团队协调能力、高度的执行力；具备SQL和noSQL（例如：HDFS）的经验；具备RESTful web services的知识和经验；Kafka分布式消息服务经验；Spark分布式数据处理经验；对机器学习、深度学习、增强学习有深刻的理解。
本科,1-3年,五险一金补充医疗保险定期体检年终奖带薪年假节日福利五险一金补充医疗保险定期体检年终奖带薪年假节日福利,4,6K,数据分析,北京,1、负责原始数据的整理，净化，计算，并形成图表；2、和历史数据进行比对，查出异常数据的问题，反馈给现场执行部门，来对数据进行质控；3、将整理过的数据归档保存，形成历史数据趋势，以备查阅；4、其他临时性工作。良好的沟通和执行能力；细致严谨的工作态度；良好的学习能力和团队精神。
本科,1-3年,五险一金定期体检年终奖带薪年假员工旅游餐补节日福利零食下午茶五险一金定期体检年终奖带薪年假员工旅游餐补节日福利零食下午茶,8,12K,大数据工程师,北京,1. 参与系统建设，根据系统测试要求，完成相关系统的功能测试、业务测试，保证系统能够按时交付。2. 根据实施计划与方案完成项目的实施工作，包括云计算平台、数据库、应用系统等各产品的上线实施。3. 根据项目运维计划与方案，负责各系统、产品的运维以及技术支持工作。4. 根据业务人员的数据处理需求完成数据处理的具体实施工作，包括数据导入导出、数据恢复、数据备份、数据清洗校验等。1. 本科（含）以上学历，计算机应用、软件工程、信息技术等计算机相关专业。2. 1年以上数据库或大数据领域实施、测试、运维（满足其一）相关工作经验。3. 熟练使用OFFICE或者WPS办公软件（word、ppt、excel、visio），具备撰写技术材料的能力。4. 熟悉 Linux操作系统，精通一门以上脚本语言（Python/Shell/Perl 等），能根据业务编写shell或python脚本程序。5. 精通SQL、PL/SQL语言，熟悉Kettle、Sqoop等ETL工具。6. 熟悉MySQL/ORACLE/DB2/国产数据库等至少一种数据库产品，具备数据库实施、运维、优化等相关工作经验者优先考虑。7. 了解云计算、大数据等相关产品，具备Hadoop、Spark、Kafka等大数据组件的安装部署、故障处理、性能调优、运维管理工作经验者优先考虑。8. 熟悉JAVA/C/C++至少一种开发语言，具有开发经验者优先考虑。9. 具备平台、应用系统测试经验者优先考虑。
