education,expersion,fuli,highSalary,lowSalary,name,place,yaoqiu
本科,5-10年,五险一金补充医疗保险定期体检全勤奖年终奖带薪年假餐补节日福利商业保险不定期培训购房福利五险一金补充医疗保险定期体检全勤奖年终奖带薪年假餐补节日福利商业保险不定期培训购房福利,40,41K,数据架构师（基础架构部）,北京,1. 精通分布式数据处理底层技术，包括但不限于：hadoop/elasticsearch/hbase/kafka/flume等，能够优化Hadoop集群系统2. 精通 Linux 环境下 C/Java的开发，至少精通PHP/Python中一种脚本语言3. 具有批处理计算和实时流计算处理开发经验4. 沟通能力强，具备良好的团队协作精神优先条件:1. 大公司日志中心开发经验2. 具有HDFS、Ceph深入研究经验1. 构建日志中心基础组件，完成采集/存储/计算依赖的基础工具研发工具2. 构建文件存储服务，并结合业务特点给出合理的优化方案
本科,5-10年,五险一金定期体检带薪年假免费班车餐补节日福利零食下午茶五险一金定期体检带薪年假免费班车餐补节日福利零食下午茶股票期权带薪年假年度旅游不打卡年终分红免费零食美女如云扁平管理,35,70K,数据架构师,北京,工作职责:1、负责百度大数据基础框架的整体架构设计，结合公司实际业务情况进行技术选型及大数据底层架构的战略规划；2、负责大数据存储、计算平台的整体评估、设计、架构及关键模块的开发；3、负责架构优化及系统关键模块的设计开发，协助团队解决开发过程中的技术难题；4、负责新技术的调研，并能在团队内进行推广应用；1、计算机相关专业本科以上学历，8年以上工作经验，5年大数据相关经验；2、具有扎实的大数据和分布式系统的经验，对于大数据基础组件有深入研究优先。3、基于Hadoop的大数据体系有深入认识，具备相关产品（Hadoop、Hive、HBase、Spark、Storm、 Flume、Kafka、ES等）项目应用研发经验。4、热爱技术钻研探索，精读某些开源软件源码者（如phoenix、Opentsdb、Storm、Spark、Hive、ES等）优先；5、算法基础扎实，熟悉常见的数据结构，深入理解分布式算法和以上提到的分布式系统
本科,经验不限,五险一金补充医疗保险定期体检五险一金补充医疗保险定期体检,25,50K,数据架构师,北京,负责滴滴用户画像开发 服务上千内部用户 与各种技术大牛交流共事 涉及诸多算法和工程开发只要够牛 待遇没有上限
本科,5-10年,五险一金定期体检股票期权带薪年假餐补通讯补贴交通补助节日福利零食下午茶五险一金定期体检股票期权带薪年假餐补通讯补贴交通补助节日福利零食下午茶股票期权带薪年假年度旅游扁平管理领导nice公司氛围好新型互联网,30,40K,数据架构师,北京,1、交流和理解客户业务需求，将需求转化成对数据加工生产的要求；2、深入理解行业数据，理解和提炼标准，结合数据的技术特点设计数据模型和加工生产逻辑；3、对数据处理过程中的问题进行准确的分析和定位；4、负责包括数据标准在内的项目相关的技术文档的输出；5、针对数据项目的实施和运维要求，对人员进行组织架构定义，职责分工以保障项目交付；6、作为技术专家，向客户进行项目方案汇报沟通。1、深入理解数据治理的方法，具备数据仓库建设经验，包括数据清洗、ETL、质量监控和评估等实施经验；2、具有行业数据标准梳理的能力，对行业领域数据模型和标准有深入了解；3、熟悉行业典型数仓的建设过程；4、具备建模能力，熟练使用UML等，准确表达需求和设计；5、对数据的可视化展现有深入认识和理解；6、掌握各类数据库的使用场景，包括常见的关系型数据库、NoSQL数据库、MPP数据库等；7、熟悉大数据离线计算和流式计算平台，理解大数据平台的分布式架构特点；8、具有基于大数据平台进行数据开发的丰富经验；9、熟悉相关领域的业界产品和方案；10、具有很强的沟通能力和技术文档撰写能力。
本科,1-3年,五险一金定期体检年终奖带薪年假餐补通讯补贴交通补助节日福利五险一金定期体检年终奖带薪年假餐补通讯补贴交通补助节日福利不打卡免费零食地铁周边领导nice公司氛围好,23,45K,数据架构师,北京,主管数据架构设计，解决大数据系统中数据问题。构建行业数据体系
本科,5-10年,五险一金定期体检年终奖股票期权带薪年假包吃节日福利零食下午茶健身房五险一金定期体检年终奖股票期权带薪年假包吃节日福利零食下午茶健身房带薪年假不打卡扁平管理免费零食领导nice移动互联网公司氛围好,30,45K,高级数据开发工程师,北京,数据架构师⼩年糕⼤数据团队将负责搭建和完善⼩年糕数据系统，为产品和技术团队提供⾼效的数据⼯具 ⽀持，为⼩年糕产品指数型的⽤户增⻓和业务发展提供重要助⼒1. 基于业务需求，搭建、开发、维护、优化数据相关的平台⼯具；2. 数据加⼯、清理、分析、处理等程序的开发；3. ⽤户实时⾏为，历史⾏为等相关系统的开发；4. 数据团队的搭建和培养，为业务进⼀步发展做好⼈才准备。1. 熟悉主流开发语⾔包括但不限于 Java，Scala，Python，精通SQL及其他常⽤数据库操作；2. 了解各种常⽤集群的搭建及性能调优Hadoop集群，spark集群；3. 熟悉数据仓库建设的理论及模型，⾄少3年以上相关领域实践经验；4. 能够进⾏复杂业务逻辑的数据处理⼯作，具备海量数据处理以及性能优化的能⼒；5. 思路清晰，具备良好的沟通能⼒和理解能⼒，较强的学习能⼒以及快速解决问题的能⼒。你将收获1. 独当⼀⾯，独⽴搭建数据系统的机会2. 利⽤数据，对业务发展产⽣⾄关重要影响，实现⾃我和团队价值3. 参与⽤户数据指数型增⻓，在专业领域快速精进4. 具有竞争⼒的薪资，⼀⽇三餐、各种零⻝、健身等福利小年糕成立于 2014 年，旨在让摄影小白用户享受到简单的快乐，为小白用户群体提供图片转视频服务。小年糕在初创伊始就率先在微信小程序发力，快速成为微信小程序开发者 top10 中唯一的创业公司；目前小程序用户2000W+，DAU 全国前5，被评为 36氪 2017「新商业100年度榜」之 2017 年度高成长公司。
本科,10年以上,五险一金补充医疗保险定期体检全勤奖年终奖股票期权带薪年假员工旅游免费班车餐补交通补助包吃节日福利零食下午茶五险一金补充医疗保险定期体检全勤奖年终奖股票期权带薪年假员工旅游免费班车餐补交通补助包吃节日福利零食下午茶人工智能领导nice团队氛围好美女如云弹性工作地铁周边福利超赞,30,60K,数据架构师,北京,工作地点: 北京亦庄经济技术开发区京东总部大厦基本要求: 本科学历10年以上开发经验，硕士以上学历7年以上开发经验负责京东商城核心预测平台的架构设计、技术调研、运维、重构等工作，所涉及的内容包括:1 新系统的架构设计2 现有系统的重构改造3 新技术的调研与使用4 机器学习算法的工程化解决方案技术要求:1 精通python或Java2 有多年大数据系统架构设计经验3 熟悉Hadoop生态体系下相关技术，如spark、hdfs、hive、hbase等4 了解常用机器学习模型，如回归模型、决策树模型、神经网络模型等加分项:1 有在项目中利用机器学习技术解决过实际问题2 有预测系统开发及设计经验5 熟悉tensorflow的使用6 熟悉docker的使用7 熟悉spark graphx或相关图计算技术的使用8 有深入了解过某个开源产品的实现其他要求:对技术保有持续的激情，喜欢钻研代码、喜欢研究算法、热爱开源技术，乐观开朗，诚实守信团队介绍:我们团队隶属于京东大数据与智能供应链事业部。我们主要职责是通过人工智能、大数据技术对京东供应链体系进行全面的优化，从而降低成本，提高效率，是京东商城的核心部门。我们组全称智能预测组，是部门核心团队之一，负责给下游的所有智能决策系统或生产系统提供精确的预测数据，是一个纯技术团队。我们的团队成员不仅包括博士、硕士、海归人士、技术大牛，还包括90后、应届生、实习生，更有美女数枚、帅哥N颗。在这里，你可以学到很多东西，当然，我们也还有很多不足，正是需要你来为我们弥补，所以，还等什么，赶快投简历吧:）我们团队隶属于京东商城Y事业部。Y事业部主要职责是通过人工智能、大数据技术对京东供应链体系进行全面的优化，从而降低成本，提高效率，是京东商城的核心部门。我们组全称智能预测组，是部门核心团队之一，负责给下游的所有智能决策系统或生产系统提供精确的预测数据，是一个纯技术团队。
本科,3-5年,五险一金补充医疗保险定期体检全勤奖年终奖带薪年假餐补节日福利商业保险不定期培训购房福利五险一金补充医疗保险定期体检全勤奖年终奖带薪年假餐补节日福利商业保险不定期培训购房福利免费零食带薪年假领导nice公司氛围好,30,60K,数据架构师,北京,1 负责数据后台的搭建与维护2 负责业务需求的数据提供数据设计3 熟悉数据实时计算 实时处理 实时同步4 具有良好的算法基础与编程基础，掌握相关数据分析方法，熟悉常用机器学习算法模型并有一定的开发经验5 精通python 熟悉elasticsearch kafka6 有数据后台开发与维护经验7 有搭建维护大数据平台的经验
本科,5-10年,五险一金补充医疗保险定期体检年终奖股票期权带薪年假员工旅游节日福利零食下午茶五险一金补充医疗保险定期体检年终奖股票期权带薪年假员工旅游节日福利零食下午茶领导nice扁平管理带薪年假移动互联网公司氛围好,30,50K,数据架构师,北京,1.负责公司大数据方向的整体架构设计，结合公司实际业务情况进行技术选型；2.负责数据平台产品的整体评估、设计、架构及关键模块的开发；3.负责架构优化及系统关键模块的设计开发，协助团队解决开发过程中的技术难题；4.参与数据开发规范制定。1.本科以上学历，至少5年以上实际工作经验；2.负责过大型数据平台或数据仓库设计，具有扎实的大数据和数据仓库的理论功底；3.对Hadoop的大数据体系有深入认识，对Hadoop、Hive、HBase、Spark、Storm、 Kafka、ES等有实际应用研发经验，最好读过关键源码；4.很强的学习、分析和解决问题能力，良好的团队意识和协作精神，有较强的内外沟通能力；5.有分析类产品相关的的技术经验优先。大数据分析平台
本科,1-3年,股票期权移动互联网扁平管理公司氛围好领导nice美女如云股票期权移动互联网扁平管理公司氛围好领导nice美女如云股票期权移动互联网扁平管理公司氛围好领导nice美女如云,15,30K,数据架构师,北京,创新-融合-包容-开放本科及以上学历，计算机相关专业以人为本，以用户为中心，前瞻、融合、协同、包容、开放。李帆-CTO：北航计算机院-移动互联网-架构丰富经验施新宏-技术总监：多年银行系统后台经验王镇：一本院校美术专业-产品总监李萌：UI设计师-美术-交互白小辉：交互设计师技术部设在神州数码广场北区5层A区广场（西二旗地铁站西）
本科,3-5年,五险一金补充医疗保险定期体检年终奖带薪年假员工旅游通讯补贴交通补助节日福利零食下午茶五险一金补充医疗保险定期体检年终奖带薪年假员工旅游通讯补贴交通补助节日福利零食下午茶不打卡扁平管理公司氛围好免费零食领导nice地铁周边,15,30K,数据架构师,北京,"1、负责智能运维类产品的探索、规划、设计相关工作，为产品市场成功负责。2、根据产品定位与规划，完成产品的功能、技术实现细节等进行设计，输出产品功能清单、需求说明文档、原型、非功能需求等。3、与研发团队密切配合，识别过程中的风险并解决，过程中的资源协调，保证产品能按时保质发布1、大学本科及以上，计算机、数学或统计学专业，有5年以上工作经验，BI实战项目经验丰富者优先，对于业务数据分析有浓厚的兴趣；2、具有良好的商业敏感度，娴熟的大数据提取处理能力及数据可视化展现技能3、了解常用的机器学习算法，具备在业务中实践应用并不断优化模型的能力4、熟练掌握Hive/SQL,精通shell脚本/etl脚本,掌握Python/R 尤佳,熟悉统计学及数学方法并能实际应用于业务5、优秀的学习能力和沟通表达能力，能够快速熟悉业务，并对用户体验有敏锐的数据洞察力"
学历不限,3-5年,,20,30K,数据架构师,北京,"1、 负责公司技术框架和开发工具的搭建，兼顾性能，可靠性以及安全性；2、 负责产品基础架构设计，负责技术开发工作中核心模块的代码编写、测试以及复杂度高的代码集成；3、优化产品开发流程，提高产品质量；4、跟进最新的软件开发技术，整理培训文档，组织团队内部学习及培训；5、对团队其他成员提供技术上的指导和支持，带领团队攻克技术难题。1、 3-5年以上Java开发经验。精通Core JAVA，有良好的OOP编程思想，了解SOA思想。有深刻的技术领悟力。2. 精通Oracle、Mysql、sql server、DB2等大型关系数据库，有数据库设计经验；3. 精通J2EE框架技术，熟悉Spring/Structs/Hibernate/iBatis/apache系列等开源项目。3、 精通JAVA开发语言，具有Java Web开发经验，理解J2EE与JSP执行机制原理，具备如何构建高性能、高可维护性系统，具备快速定位及解决问题能力；4、精通Ajax，熟练使用Javascript/ext js或Jquery/CSS技术。5、熟悉WebService/SOAP协议,熟悉中间件技术及各种中间件。6、经历过大并发互联网项目架构设计经验，以及对应的技术、运维解决方案；7、有良好的职业道德和工作态度，有良好的客户交流沟通能力和需求理解能力，较强的责任心和团队协作精神。"
本科,经验不限,五险一金定期体检带薪年假免费班车餐补节日福利零食下午茶五险一金定期体检带薪年假免费班车餐补节日福利零食下午茶,10,20K,数据架构师,北京,工作职责:- 负责设计与搭建地图道路数据挖掘的流程架构- 负责将策略算法转化为高可用、可扩展的服务- 负责现有系统的分析和优化- 计算机及相关专业本科以上学历，3年以上互联网工作经验- 熟悉Linux平台，至少熟练掌握以下一门语言 python/golang/cpp/java- 熟悉常用的大数据处理框架hadoop mr、spark- 具有高性能并发编程实践经验- 深刻理解数据结构和算法设计，有系统分析和设计实践经验- 优秀的分析问题和解决问题的能力
本科,3-5年,五险一金补充医疗保险定期体检全勤奖年终奖股票期权带薪年假员工旅游免费班车餐补交通补助包吃节日福利零食下午茶五险一金补充医疗保险定期体检全勤奖年终奖股票期权带薪年假员工旅游免费班车餐补交通补助包吃节日福利零食下午茶带薪年假年度旅游美女如云扁平管理地铁周边领导nice电子商务公司氛围好,28,50K,数据架构师,北京,"一、工作内容1.负责分析预测系统使用到的海量数据，用大数据相关技术加工处理后对接给算法工程师；2.持续学习京东业务，并应用在数据处理过程中；3.负责数据可视化，将基础数据和结果数据通过开发web系统进行查询展示；4.负责设计、开发和维护系统架构，发现和解决存在的问题，保证系统的稳定性；5.负责大数据领域技术研究、分享和指导工作二、任职要求1.	计算机、数学或统计学相关专业本科及以上学历；2.5年以上工作经历，3年以上大数据开发经验；3.	熟悉hadoop spark, 有两年以上使用经验；4.熟悉HBase、redis、elasticsearch等数据库技术；5.有丰富的python使用经验者优先；6.有机器学习相关开发经验者优先；7.有丰富的J2EE开发经验者优先；8.有丰富的电商业务知识者优先；9.有数学和统计学相关背景者优先我们团队主要职责是通过人工智能、大数据技术对京东供应链体系进行全面优化，从而降低成本，提高效率，是京东商城的核心部门。我们不仅包括博士、硕士、海归人士、技术大牛，还包括90后、应届生、实习生，更有美女数枚、帅哥N颗。在这里，你可以学到很多，当然，我们也还有很多不足，正需要你来弥补，所以赶快投简历吧:）"
本科,1-3年,五险一金补充医疗保险定期体检年终奖股票期权带薪年假员工旅游餐补通讯补贴交通补助节日福利零食下午茶五险一金补充医疗保险定期体检年终奖股票期权带薪年假员工旅游餐补通讯补贴交通补助节日福利零食下午茶,20,40K,数据架构师,北京,大数据工程师1. 中学业务数据仓库的搭建以及维护2. 中学业务的报表数据生成3. 协助内容推荐模型的训练1. 熟悉Hadoop/Spark等大数据框架；2. 熟悉数据挖掘策略和算法；3. 熟练使用python/​Shell等脚本语言;4.​ 数据控，从数据中发现问题并解决问题;5. 有较强的逻辑分析能力和沟通能力；6. 有过从0到1搭建大数据架构者优先。
本科,5-10年,,50,70K,数据架构师,北京,"1.  研究业界最新的大数据技术，负责大数据系统的设计与开发；2.  日常大数据系统运维、更新、监控、发布；3. 为公司提供大数据存储、分析、计算支持。1. 8年以上大型互联网产品或分布式系统开发设计经验2. 熟练Java/scala语言，对分布式有深刻理解,会scala/python/R者优先3. 有Web服务端开发经验, 熟悉ZooKeeper/Hadoop/Flink/Spark/Hive/Hbase/Kafka/ES等分布式开源项目及其工作原理，研究过相关源码, 并有实际开发经验。4. 了解逻辑回归，随机森林，关联规则，svm，lstm, 模拟退火，遗传算法, 神经网络等算法, 有实际开发经验优先.5. 熟悉常用脚本语言shell,python"
本科,3-5年,,18,25K,数据架构师,北京,1、负责大数据平台整体架构设计和研发；2、负责大数据平台的架构选型、设计及研发工作；3、负责组建大数据平台研发团队。1、熟练掌握大数据技术，如Hadoop、Spark、Flume、Kafka、Storm或HBase；2、精通大规模分布式文件存储方方案设计及支撑技术，并具备相关架构设计及实施经验；3、熟悉基于大数据分析结果，结合基于事件驱动的复杂事件处理架构设计能力；4、熟悉主流云计算相关技术，服务器虚拟化、存储虚拟化、弹性资源调度分配管理智能分析；5、熟悉结构化、非结构化数据业界典型高可用架构知识及相关经验；6、熟悉极限高可用、极限高并发、极限高可用架构架构知识及相关经验；7、业务理解和沟通能力优秀；8、具备3年以上实际研发经验，熟悉Java研发平台常用技术。
硕士,1-3年,五险一金定期体检带薪年假免费班车餐补节日福利零食下午茶五险一金定期体检带薪年假免费班车餐补节日福利零食下午茶,15,16K,数据架构师,北京,1.搜索离线架构2.海量数据实时处理3.c/c++
