education,expersion,fuli,highSalary,lowSalary,name,place,yaoqiu
本科,经验不限,五险一金定期体检全勤奖年终奖带薪年假餐补通讯补贴交通补助节日福利五险一金定期体检全勤奖年终奖带薪年假餐补通讯补贴交通补助节日福利带薪年假股票期权公司氛围好,8,15K,数据开发,北京,1、学历要求本科统招一本及以上；2、熟悉linux操作性系统的基本操作；3、熟悉各种数据库的基本操作；4、了解数据分析的相关方法。1、根据项目数据分析需求完成数据梳理、数据处理工作；2.协助数据分析师完成数据清洗和数据分析工作；3.可以自主的完成业务知识的学习和数据分析工具的学习.
硕士,3-5年,五险一金补充医疗保险定期体检年终奖带薪年假节日福利五险一金补充医疗保险定期体检年终奖带薪年假节日福利,17,34K,数据开发工程师,北京,"- 基于业务需求开发ETL job来处理业务数据；- 基于业务需求开发BI报表来展现业务数据；- 按时按量的交付系统功能；- 与不同团队协同合作，保证项目成员之间的通信畅通,维护和支持先有的应用系统正常的工作；- 在其他项目或者最终用户需要时提供技术支持。技能要求：- 具有丰富的SQL和ETL开发技能，至少具有一年以上实际项目的ETL数据开发经验；- 具有丰富的Unix/Linux shell 脚本开发经验；- 具有丰富的数据库理论知识背景，至少精通一种数据库，比如DB2或者Oracle；- 具有丰富的数据集成，数据仓库和大数据技术，例如： Spark,Flink,Hive, Hbase,etc- 具有丰富的数据相关的问题分析和故障处理能力；- 英语听说读写良好，英语可以作为工作语言。具有以下技能优先:- 具有Cognos或者其他BI报表开发经验；- 具有数据库建模，设计经验；- 熟悉Java或者JavaScript,J2EE,XML, Web服务等；- 熟悉大数据，比如Apache Hadoop, spark;- 有DevOps和相关工具（UCD,CHEF,Ansible等）"
本科,5-10年,五险一金定期体检带薪年假免费班车餐补节日福利零食下午茶五险一金定期体检带薪年假免费班车餐补节日福利零食下午茶,20,30K·14薪,高级数据开发工程师,北京,-负责百度贴吧用户行为分析以及相关挖掘-负责构建百度贴吧用户模型-通过各种算法挖掘场景tag等有价值信息-计算机或相关专业，本科及以上学历，5年以上工作经验-精通Python或C/C++语言编程，熟悉linux平台、shell编程-优秀的分析问题和解决问题的能力，能够把合理的思路成功应用于实践-熟悉一个或多个常见的 ML/DL 开源工具库，能够快速实现新的想法-具有数据挖掘和机器学习的相关背景者优先，具有大数据相关处理经验者优先
本科,3-5年,五险一金补充医疗保险定期体检全勤奖年终奖带薪年假餐补节日福利商业保险不定期培训购房福利五险一金补充医疗保险定期体检全勤奖年终奖带薪年假餐补节日福利商业保险不定期培训购房福利,20,40K,数据开发工程师,北京,"1、负责数据仓库的设计和实施、数据建模等工作，推动规范的制定和落实；2、根据业务需求，制定系统的技术方案,并负责实现；3、基于Hive平台的数据开发、性能调优、系统维护等；4、针对复杂的业务场景，探索和实施新的技术方案，与团队一起解决数据相关技术问题；1、基于Hive平台进行数据开发、性能调优、系统维护等；2、负责Hive数据仓库的数据分层建模；3、实时指标计算的技术方案探索和实施1、大学本科及以上学历，计算机相关专业，三年以上大数据开发经验；2、对Hadoop、Hive、Spark、Sqoop、flume，kafaka有较深入了解并有实践经验；3、至少熟悉Python、Scala、Java其中一门语言编程，有基于Hive、Spark等实践开发经验；4、熟悉HBase原理，熟悉Java开发，有SSM（SSH）+HBase+Solr开发经验者优先；5、熟悉Azkaban原理，有调优、维护经验者优先；6、熟悉数据仓库原理，有从0到1数据仓库建设经验、大型仓库数据建模经验者优先；7、有Kafaka+SparkStreaming实时处理的经验者优先；8、熟悉mysql、oracle等关系型数据库原理，精通SQL及其性能优化者优先；9、对工作有热情，积极主动，良好的沟通能力和抗压能力。"
本科,3-5年,全勤奖年终奖带薪年假节日福利全勤奖年终奖带薪年假节日福利带薪年假不打卡地铁周边公司氛围好美女如云扁平管理,30,50K,数据开发工程师,北京,"三个方向的数据开发都需要：一个是数据仓库开发、一个是数据平台架构开发，一个是olap方向1、参与公司Hadoop相关的大数据分析平台的架构设计和系统调优；2、负责数据仓库建设、ETL开发、数据平台建设、设计并实现对数据产品的开发；3、善于发现系统的性能瓶颈、设计缺陷，提出改进方案并实施，解决海量数据服务面临的挑战。1、计算机科学或相关技术专业本科以上学历，五年及以上工作经验；2、精通java、python、scala 等任意一门语言，熟悉MapReduce编程；3、熟悉大数据生态相关技术，具有hadoop,hive,spark,hbase,es,OLAP等开发经验；4、掌握ETL、Azkaban、Sqoop等工具；5、熟悉Linux操作系统，熟悉基础命令操作和shell脚本的编写；6、熟练使用常用的关系型数据库和nosql数据库；7、有计算互联网广告、推荐系统或数据挖掘领域工作经验者优先。8、吃苦耐劳，责任心强， 对数据敏感。"
本科,3-5年,五险一金补充医疗保险定期体检加班补助年终奖带薪年假员工旅游通讯补贴交通补助节日福利零食下午茶五险一金补充医疗保险定期体检加班补助年终奖带薪年假员工旅游通讯补贴交通补助节日福利零食下午茶,10,20K,数据开发,北京,1、根据客户业务需求、管理口径，梳理客户系统的数据逻辑，构建报表2、 根据业务场景，分析跨子系统的业务数据对接关系，评估接口需求的可行性3、 根据业务场景，分析各种历史数据的质量，制定或实现数据迁移工作4、定期对客户系统运行环境做检查和分析，识别潜在风险并推动改善；1、 大专以上学历，计算机相关专业2、 1年以上项目实施及售后维护相关经验；3、 熟练掌握SQL语言，能够编写复杂报表；熟练掌握软件产品的数据库结构，能够将数据逻辑与业务逻辑对应；会数据迁移；会服务器相关知识4、有报表制作及维护经验，熟悉SQL；5、 良好的沟通能力与团队合作能力
本科,1-3年,五险一金带薪年假节日福利住房补贴五险一金带薪年假节日福利住房补贴,15,25K,数据开发工程师,北京,1.	负责数据仓储底层数据模型，整合多元化的业务数据；2.	创建和维护用于各种大数据分析场景下的数据结构和数据清洗任务；3.	负责大数据仓储平台的日常程序开发和系统性能维护；1.	本科及以上学历，计算机相关专业，2年以上大数据开发经验；2.	掌握常用的数据结构和算法设计，熟练使用Python/Java/Scala至少一门语言；3.	熟悉和掌握Hadoop/Hive/Kafka等大数据组件的应用场景和制订性能优化方案；4.	熟练掌握大数据生态下离线分析和实时分析的实际开发经验；5.	擅长分布式程序设计开发，熟练常用的HSQL操作与优化对数据敏感，有良好的逻辑思维能力和业务理解能力；
本科,3-5年,五险一金补充医疗保险定期体检五险一金补充医疗保险定期体检,25,26K,资深数据开发-DS,北京,"1. 负责DS部门数据仓库集市和平台建设及优化，有优化和完善数据驱动型基础设施的思路和经验；2. 深入理解分析师及业务需求,建设完善的数据体系,为提升分析师与业务方的数据分析挖掘效率提供高效&完善的数据仓库和集市；3. 基于数据驱动的数据科学部核心职能，为业务方和分析师提供各种分析体系的工具化解决方案&数据产品；4. 负责指标定义梳理及监控看板落地，建设异动检测和异常分析的自动化工具。打造：业务方－数据产品－数据分析  三方互动良好的产品迭代闭环；5. 数据生产的工具化建设和规范制定及日常治理；1)	计算机或相关专业本科以上学历（3年以上工作经验）,具有知名互联网背景优先;2)	具备复杂业务需求梳理能力，较强的分析解决问题能力和产品思维；3)	良好的团队意识，和较强的抗压能力；具备团队管理经验者优先；4)	熟悉数据仓库模型设计与ETL开发经验 ，具备海量数据（TB级别）加工处理经验；5)	熟悉大数据开发基本问题、工具和方法，熟悉并使用过各种大数据相关框架或组件优先，如Kafka、Storm/JStorm、Hadoop/Spark、Hive、HBase等；6)	熟悉linux平台，精通shell/c(c++)/scala/python/等脚本语言的一种或多种，编码基本功扎实 ；7)	对Druid、Kylin、Impala、Presto等引擎系统有深入使用和底层研究者加分；"
本科,3-5年,,10,15K,数据开发,北京,集成矿山多源异构数据，并根据矿山智能化和信息化业务开发数据分析功能业务模块，模块需具备移动终端、浏览器等平台的在线运行功能。
本科,3-5年,五险一金补充医疗保险定期体检加班补助年终奖股票期权带薪年假员工旅游餐补交通补助节日福利住房补贴五险五险一金补充医疗保险定期体检加班补助年终奖股票期权带薪年假员工旅游餐补交通补助节日福利住房补贴五险带薪年假年度旅游扁平管理领导nice地铁周边公司氛围好,25,30K,数据开发工程师,北京,工作内容：1. 参与知识图谱构建；2. 参与数据流处理相关开发；3. 数据分析，离线/实时计算相关开发；4. 数据服务相关开发；1. 有扎实的编程基础和算法基础；2. 至少熟练掌握java，熟悉了解spring boot及spring cloud优先考虑；同时熟悉node.js优先考虑；3. 有快速学习能力；4. 熟悉hadoop生态，有流计算实际经验者优先；5. 有独立完成项目经验者优先；Boss直聘商业化推荐平台，这里有世界上最奇妙的Boss与Geek的数据等你来挖掘，有最具挑战力的人与人的双向匹配场景，有BAT大牛齐聚的开放共享的技术氛围，有一群让人们工作更好而不懈努力的极客。
本科,3-5年,五险一金补充医疗保险定期体检年终奖股票期权带薪年假餐补交通补助节日福利住房补贴零食下午茶季度团建五险一金补充医疗保险定期体检年终奖股票期权带薪年假餐补交通补助节日福利住房补贴零食下午茶季度团建股票期权公司氛围好不打卡领导nice移动互联网年度旅游地铁周边,25,40K,数据开发工程师,北京,"1、对业务海量数据进行处理和分析，能够从业务和产品的角度出发，发现和分析数据价值2、根据用户行为建立画像，并进行精确的个性化推荐，画像预测1、本科以上学历，计算机、软件等相关专业毕业2、热爱数据,对数据及逻辑关系敏感,并对数据体系有深入的认识3、具备深厚数据建模(机器学习,数据挖掘,信息检索背景)和分析理论知识和经验4、有对互联网业务理解与分析能力，对业务变化有洞察力5、熟练使用java/python/go等开发语言中的一种6、熟悉大数据解决方案包括Hadoop、Spark、Storm、Kafka等伴鱼是以技术为导向的在线教育公司，我们的研发是精英团队，其中伴鱼绘本长期霸占App Store儿童榜第一名，每天下载量稳定在10万以上，伴鱼少儿在线课堂是公司的盈利项目，大家都是踏踏实实做事的人，工作氛围特别单纯，如果你也是一个想有所成就的人，那就选择加入我们吧！有兴趣请加微信*****"
硕士,1年以内,五险一金补充医疗保险定期体检加班补助年终奖股票期权带薪年假餐补节日福利五险一金补充医疗保险定期体检加班补助年终奖股票期权带薪年假餐补节日福利,3,6K,数据开发实习工程师,北京,工作范围:建立用户日志数据仓库，分析提取品质参数要求1.硕士及以上学历，有机器学习、数据挖掘工作经验；2.具有统计或数据挖掘背景，并对机器学习算法和理论有较深入的研究；3.熟悉数据挖掘相关算法(决策树、SVM、聚类、逻辑回归、贝叶斯，神经网络)，并具备1年以上的实际工作经验；4.有Spark经验5.有大规模数据挖掘经验者优先；6.具有良好的学习能力、时间和流程意识、沟通能力、团队合作、坦诚直接。
硕士,5-10年,五险一金补充医疗保险定期体检全勤奖年终奖股票期权带薪年假员工旅游餐补交通补助节日福利零食下午茶五险一金补充医疗保险定期体检全勤奖年终奖股票期权带薪年假员工旅游餐补交通补助节日福利零食下午茶,20,40K,实时数据开发工程师,北京,"1. 参与实时计算平台，多维分析平台的建设工作2. 负责技术难题攻关，解决系统中关键设计问题和性能问题3. 针对具体的实时计算或多维分析业务给出合理的设计方案1. 统招本科及以上学历2. 深入理解高并发、分布式、通信等实现原理3. JAVA基础扎实，熟悉 scala, golang, clojure 其中一种4. 掌握 kafka, storm, flink, elasticsearch, kylin至少一种，贡献过源码者优先5. 具备工具化思维，能将解决日常问题的思维工具化6. 学习能力强，有钻研精神，乐于攻坚，良好的服务意识7. 有平台建设经验者优先"
本科,5-10年,五险一金五险一金股票期权扁平管理地铁周边年终分红公司氛围好移动互联网互联网金融,18,25K,数据开发,北京,1，数据仓库架构设计、建模及ETL开发，构建可扩展的数据仓库及数据分析解决方案；2，数据梳理、设计埋点、数据模型，提供统计、分析服务；3，熟悉Linux开发环境，至少精通一种开发语言(java、python)以及shell脚本；4，思路清晰，有良好的数据敏感度；5，熟悉常用数据结构及算法；6，有较好的沟通能力和逻辑思维能力
本科,3-5年,五险一金补充医疗保险定期体检加班补助带薪年假餐补交通补助零食下午茶五险一金补充医疗保险定期体检加班补助带薪年假餐补交通补助零食下午茶,20,40K,广告数据开发工程师,北京,工作内容：1. 海量广告日志数据的收集、处理、报表计算及自动化任务管理及监控平台开发2. 广告数据实时/流计算平台设计、开发与调优，要求低延迟，高并发，精确一次，支持品牌，效果，RTB等多种业务3. 负责实时/流计算平台线上运维、保障系统稳定和高可用，解决大并发下的各种问题1. 较强的学习和动手能力，对大数据领域有兴趣2. 两年流计算应用开发或流计算平台开发相关经验3. 精通Flink、Spark Streaming任一一项，熟悉Kafka、kudu底层机制4. 精通Java，熟悉Scala语言5. 本科或本科以上学历，计算机/电子／通信／统计／数学相关专业优先，有广告相关背景优先温馨提醒： 如果 7 天内您没有收到爱奇艺的面试邀请，那么目前我们不会安排您参加后续的面试环节，感谢您的理解和对爱奇艺的关注与认可。
本科,3-5年,五险一金补充医疗保险定期体检年终奖带薪年假免费班车餐补通讯补贴节日福利零食下午茶五险一金补充医疗保险定期体检年终奖带薪年假免费班车餐补通讯补贴节日福利零食下午茶带薪年假免费零食领导nice公司氛围好美女如云移动互联网智能硬件,12,24K,数据开发工程师,北京,1.大数据技术平台架构设计，数百台服务器；2.大数据基础平台系统数据开发；3.大数据技术选型，调优和维护；数据量比较大，有挑战。
本科,3-5年,五险一金补充医疗保险定期体检加班补助年终奖股票期权带薪年假员工旅游节日福利住房补贴零食下午茶无息贷款免费晚餐五险一金补充医疗保险定期体检加班补助年终奖股票期权带薪年假员工旅游节日福利住房补贴零食下午茶无息贷款免费晚餐移动互联网带薪年假年度旅游公司氛围好领导nice地铁周边股票期权不打卡,20,30K·14薪,高级数据开发工程师,北京,工作职责：1、负责数据平台设计、开发、实现，编写核心模块代码；2、设计和构建数据仓库，调度系统、数据服务、报表系统等；3、负责核心用户行为数据流的相关服务，ETL，并提供查询、分析等服务；4、为各业务线高效及时产出相关数据需求；工作要求：1、本科以上学历，2年以上工作经验2、精通Java编程，能熟练使用主流开发框架，如Spring Boot3、熟练使用Mysql、Redis、MongoDB，对SQL调优有一定经验4、熟悉数据仓库设计，并有实际模型设计及ETL开发经验5、有大型分布式、高并发、高可用性系统设计开发经验，有数据平台运维经历者优先。我们立志做最优的产品！将在图文创作和阅读社区领域不断深耕，把美篇发展为国民级创作阅读产品！！
本科,3-5年,补充医疗保险定期体检加班补助全勤奖年终奖股票期权带薪年假员工旅游免费班车餐补通讯补贴交通补助包吃节日福利住房补贴零食下午茶免费健身房免费早晚餐补充医疗保险定期体检加班补助全勤奖年终奖股票期权带薪年假员工旅游免费班车餐补通讯补贴交通补助包吃节日福利住房补贴零食下午茶免费健身房免费早晚餐股票期权带薪年假,25,50K,数据开发工程师（北京,北京,"工作职责：离线、近线和在线数据流设计开发，支持实时精准个性化推荐；推荐效果数据跟踪与优化。工作要求：熟练掌握开源大数据处理技术栈，有Hadoop/storm/hive/spark等计算框架两年以上实际项目使用经验，深入阅读或修改过源码者优先；熟悉常用脚本语言(shell,perl,python) ；熟练掌握数据仓库建模技术；有过大数据系统架构经验或相关开源社区活跃者优先。互联网"
本科,5-10年,五险一金补充医疗保险定期体检五险一金补充医疗保险定期体检股票期权带薪年假竞争薪酬大牛团队免费零食弹性打卡扁平管理,25,40K,资深数据开发工程师／架构师,北京,"1. 负责DS部门数据仓库集市和平台建设及优化，有优化和完善数据驱动型基础设施的思路和经验；2. 深入理解分析师及业务需求,建设完善的数据体系,为提升分析师与业务方的数据分析挖掘效率提供高效&完善的数据仓库和集市；3. 基于数据驱动的数据科学部核心职能，为业务方和分析师提供各种分析体系的工具化解决方案&数据产品；4. 负责指标定义梳理及监控看板落地，建设异动检测和异常分析的自动化工具。打造：业务方－数据产品－数据分析 三方互动良好的产品迭代闭环；5. 数据生产的工具化建设和规范制定及日常治理；1) 统招全日制本科以上学历, 计算机、数学相关专业（3年以上工作经验／架构师5年以上经验）,具有知名互联网背景优先;2) 具备复杂业务需求梳理能力，较强的分析解决问题能力和产品思维；3) 良好的团队意识，和较强的抗压能力；具备团队管理经验者优先；4) 熟悉数据仓库模型设计与ETL开发经验 ，具备海量数据（TB级别）加工处理经验；5) 熟悉大数据开发基本问题、工具和方法，熟悉并使用过各种大数据相关框架或组件优先，如Kafka、Storm/JStorm、Hadoop/Spark、Hive、HBase等；6) 熟悉linux平台，精通shell/c(c++)/scala/python/等脚本语言的一种或多种，编码基本功扎实 ；7) 对Druid、Kylin、Impala、Presto等引擎系统有深入使用和底层研究者加分；"
本科,3-5年,五险一金补充医疗保险定期体检五险一金补充医疗保险定期体检不打卡年终分红股票期权带薪年假年度旅游领导nice公司氛围好,30,50K·15薪,数据开发资深工程师,北京,1. 负责基于数据驱动的离线的数据处理系统的设计和开发，支持线上核心业务需求，并保证线上业务的稳定性。2. 负责分布式的策略平台架构，构建并优化机器学习在线下迭代的流程，提升算法工程师的工作效率。技能要求：1. 熟悉 Linux 工作环境，具备扎实的计算机网络和操作系统相关知识，熟悉常用的数据结构和算法。2. 具备较强的代码能力，熟练掌握Python、Scala、 C/C++、Golang、Java其中一种主流编程语言。熟悉Python、Scala者加分。3. 熟悉主流大数据工具，包括Hadoop、Spark、Storm、Kafka、Hive、HBase、ElasticSearch等。有深入的了解和丰富的使用经验者加分。4. 热爱钻研技术，自驱能力强。3年以上相关工作经验，一线互联网背景者加分。5. 沟通能力强，能按计划推动项目进展，保证项目质量。有独立设计离线系统经验者加分。6. 了解机器学习相关知识和理论，熟悉常用特征工程的方法，有实际数据挖掘和特征工程经验者加分。
本科,5-10年,五险一金补充医疗保险定期体检全勤奖年终奖带薪年假餐补节日福利商业保险不定期培训购房福利五险一金补充医疗保险定期体检全勤奖年终奖带薪年假餐补节日福利商业保险不定期培训购房福利不打卡扁平管理免费零食地铁周边公司氛围好带薪年假,25,50K,PX-数据开发架构师,北京,1、负责Phoenix部门数据仓库建设2、规划并涉及相关大数据处理解决方案3、负责核心数据需求的数据开发4、负责数据开发团队的建设1、5年以上相关工作经验，本科及以上学历，计算机、软件工程专业优先，有团队管理经验优先2、良好的逻辑思维能力，良好的业务解读能力，能够从海量数据中发现有价值的规律3、熟悉Bash/Perl/Python相关脚本语言4、熟悉Sql、Spark大数据平台开发5、熟悉数据库相关操作，熟悉SQL操作，精通数据结构和算法7、具有数据仓库建设实际经验8、具有数据分析和数据挖掘方面的项目经验者优先9、优秀的分析问题和解决问题的能力，能够把合理的思路成功应用于实践
