education,expersion,fuli,highSalary,lowSalary,name,place,yaoqiu
本科,1年以内,五险一金补充医疗保险定期体检加班补助年终奖股票期权带薪年假员工旅游餐补交通补助节日福利住房补贴五险五险一金补充医疗保险定期体检加班补助年终奖股票期权带薪年假员工旅游餐补交通补助节日福利住房补贴五险地铁周边领导nice扁平管理公司氛围好股票期权带薪年假年度旅游移动互联网,25,45K,数据分析师,北京,1. 原则上本硕博至少有一条教育经历为985、211或海外知名院校，包括中国科学院大学。2. 能够以项目形式协调或参与数据分析工作。有复杂网络分析、贝叶斯网络等生态学或物理学研究背景，或计算机图论研究背景，或种群、群落、数量生态学研究背景优先考虑。3. 对数据敏感，热爱数据并认同数据的价值。能够从应用情景出发，理解和利用数据。具备统计和机器学习基础，能够使用SQL、Python、R等语言优先考虑。4. 能够自我驱动，自我学习、管理和规划能力强；较强的解决问题能力；具备较强的独立思考能力，也能够主动吸纳他人的观点；强的闭环能力，能够做到凡事有交代，件件有着落，事事有回音；较强的逻辑思维能力、团队精神和协作意识、沟通能力。5. 根据2018年数据，基本16薪起，最高24薪；可接受博士后北京户口，留学生有机会解决北京户口；京外的小伙伴有机会获得住房补贴。
本科,5-10年,五险一金补充医疗保险定期体检年终奖带薪年假员工旅游餐补交通补助节日福利五险一金补充医疗保险定期体检年终奖带薪年假员工旅游餐补交通补助节日福利带薪年假扁平管理股票期权互联网金融公司氛围好领导nice地铁周边,25,35K,高级数据分析师,北京,1. 负责渠道投放、成本收益、产品运营状况等主题的多维度指标计算，输出日常报表，支持部门的BI产品规划；2. 辅助产品经理建立BI大数据平台，建立指标库，协助工程师开发数据质量监测程序；3. 对交易数据、埋点数据、授信数据进行分析和挖掘，建立数据模型，通过数据挖掘对产品形成策略支持 。1、211、985院校毕业，统招本科及以上学历，数学统计类、经管类、计算机专业优先；2、熟练使用SQL，熟练使用Python\R，掌握多种统计和挖掘算法；3、对数据敏感，有独立的分析思路和观点，并能够在海量数据中找到数据支持；4、具有良好的沟通能力、判断能力、学习能力，做事谨慎、认真细心。
本科,经验不限,,20,40K,数据分析,北京,工作职责1、深入业务，了解业务痛点，为各业务线建立、执行及完善监控报表2、对数据敏感，支撑业务线数据的处理需求3、对海量数据进行深度挖掘，分析潜在的规律趋势，结合现状、竞品动态、市场趋势等，形成数据分析报告，助力业务运营，提升业务。1.三年以上互联网行业数据分析工作经验2.熟练使用SQL3.熟练掌握spss｜R｜sas中任一分析软件4.掌握数据分析方法并有丰富的应用经验5.有过用户增长、数据埋点、业务驱动分析、数据挖掘项目经验加分条件：1.有社交产品数据分析经验2.做过用户行为分析、用户画像等，构建过用户分层体系3.掌握shell｜python｜matlab，理解hadoop原理
本科,3-5年,五险一金定期体检年终奖股票期权带薪年假员工旅游节日福利零食下午茶晋升空间大办公环境好五险一金定期体检年终奖股票期权带薪年假员工旅游节日福利零食下午茶晋升空间大办公环境好带薪年假不打卡免费零食扁平管理领导nice移动互联网地铁周边公司氛围好,20,40K,数据分析师,北京,"工作职责:1、深入了解业务和产品逻辑，针对业务特点和规律，针对性建立适合的分析体系和核心指标框架,产品化相关指标报表。2、对接业务部门，负责业务临时数据分析需求的调研、分析及实现；3、对产品改动、运营策略和市场活动产生的影响进行深入的专题分析，并从中挖掘出可落地的insights；4、监测分析产品运营状况，解释异常波动进行分析；持续优化产品功能改造和业务拓展方向，提出和落实产品优化改造方案。5、分析用户行为数据，探索用户行为模式，构建用户生命周期和构建用户标签体系等。6、撰写专题数据分析报告。1、统计学，数学，经济学、计算机等专业本科及以上学历，3~5年或以上的数据分析工作经验2、具有较强的商业敏感度和数据分析技能，能够运用创新且实际的分析方法以解决复杂的商业问题3、对数据敏感，逻辑严谨，责任心强，工作主动自驱，沟通能力强4、熟练掌握SQL，熟悉常用数据统计和分析方法5、熟练使用SPSS，SAS，R，Python中的任一工具进行数据分析工作6、逻辑思维能力强，表达条理清晰，善于用PPT写作。7、了解数据结构和可视化报表设计及现有的任一bi产品工具；"
本科,3-5年,五险一金补充医疗保险定期体检年终奖股票期权带薪年假五险一金补充医疗保险定期体检年终奖股票期权带薪年假地铁周边带薪年假扁平管理不打卡公司氛围好年终分红移动互联网大数据公司,9,14K,数据分析师,北京,数据智能时代最性感的岗位之一：数据分析岗位！1、在企业数据化管理咨询项目、企业数字化转型咨询服务中依据项目经理安排完成相关的咨询服务工作，包括数据处理、数据分析、数据分析报告撰写、客户沟通、为客户提供数据分析方面的培训、跟踪相关咨询方案的落地实施情况等；2、在日常工作中总结沉淀咨询服务内容，开发相关培训课程课件，满足咨询服务交付需求，或开发在线课程为企业客户服务；3、公司专业序列其它相关职能要求；4、项目中一些团队辅助工作，包括文档处理、项目后勤等辅助性工作；5、项目经理或公司高层安排的其它临时性工作1、管理学、经济学、计量经济学、市场营销、统计学、数学和IT方向，重点大学本科以上学历，有较强的学习能力；2、3年以上相关工作经验；3、从事过管理咨询工作、企业管理培训师、市场研究、数据分析师等岗位者尤佳；4、有企业内部或者对外数据技能、方法类培训经验者优先；5、擅长并喜欢数据分析、市场分析、业务分析；6、热爱数据分析和咨询服务工作，能够接受频繁出差。其它说明：1、公司根据个人能力给予薪酬定级，6K到50K不等，根据跟人工作能力和工作成绩，每年核定一次职级和薪酬；2、基本薪酬之外，公司提供项目奖金、项目结项奖金、项目续签奖金、授课课酬等一系列其它激励；3、公司提供职级晋升通道，从DA1到DA10不等，管理方面晋级通道从M1到M10不等；4、公司提供基本的五险一金；5、公司为培训+咨询+技术服务型公司，面向企业数字化转型和数据化管理升级，目前处在快速发展期，表现优异者有机会进入合伙序列，享受公司持续增长红利。明悦数据成立于2012年，是国内领先的企业数字化转型整体解决方案提供商。我们基于扎实的管理理论功底、前沿的数据技术、一线的咨询实战经验，帮助企业利用信息化、大数据分析、物联网、人工智能等前沿数字技术，实现经营管理数据化、工业生产数字化、产品服务数字化、客户体验数字化，最终实现经营管理智能化。
硕士,3-5年,五险一金补充医疗保险定期体检加班补助年终奖带薪年假员工旅游免费班车餐补交通补助包吃节日福利住房补贴零食下午茶五险一金补充医疗保险定期体检加班补助年终奖带薪年假员工旅游免费班车餐补交通补助包吃节日福利住房补贴零食下午茶,18,25K,数据分析师,北京,数据分析师--产品分析快手是一款超过一亿日活用户的产品。整个公司以每天千亿行的用户事件数据驱动。快手战略团队用大数据给全公司提供决策分析与产品方向参考。加入我们团队，您将有机会:- 与每天亿级dau的产品数据打交道- 接触业界领先的 A/B 测试平台- 与快手所有的团队作跨团队合作- 深入了解快手几乎所有产品背后的数据决策逻辑，甚至贡献产品决策方向 - 跟随全世界增长最快的互联网公司一起成长- 享受享受免费午餐晚餐，下午茶，健身房- 针对产品和客户端的功能性能进行分析，提出改进建议- 设计、编写、维护、优化高质量高可靠性的应用层数据流程- 支持数据产品的数据流程建设- 搭建 A/B 测试的数据监控体系- 分析 A/B 测试结论，给出决策建议预期背景- 熟悉 SQL- 了解 python/ETL- 有优化 HIVE 查询的能力- [加分] 有较强的产品 sense- [加分] 有编写和维护数据管道的经验- [加分] 有数据架构理念，能进行合理高效的数据流程设计- [加分] 知道 A/B 测试结果的典型统计检验方式- [加分] 有一定商业与产品的宏观意识请发送邮件至 *****
本科,5-10年,五险一金补充医疗保险定期体检带薪年假免费班车餐补通讯补贴交通补助节日福利住房补贴零食下午茶六险一金五险一金补充医疗保险定期体检带薪年假免费班车餐补通讯补贴交通补助节日福利住房补贴零食下午茶六险一金地铁周边带薪年假不打卡美女如云公司氛围好免费零食领导nice扁平管理,15,30K,数据分析经理（业务方向）,北京,JD-数据分析经理工作职责：1. 基于对公司业务深入理解的基础上，搭建满意度指标体系及客户体验分析模型，为客户体验优化提供数据决策和策略支持；2. 向业务部门提供各类客户体验相关数据，以及相应的数据进行分析处理，以及提出对应的解决办法；3. 负责客户体验数据系统规划建设，构建满意度数据模型；4. 针对异常数据进行预警、解读和挖掘，并提出解决方案；1. 大学本科学历，具有数据分析和建模相关理论知识，有搭建指标体系建的相关经验优先；2. 有5年以上互联网数据分析、挖掘和建模方面的经验，有成功通过数据分析和运营，改善经营结果的成功项目实践；3. 具有数据提取，数据分析，数据体系构建，流程优化，项目管理方面的成功实践和经验4. 能够有效沟通，与研发和产品团队有效配合，推动相关工作落地；6. 能够主动学习，分析业界最新动态和技术，并应用到数据分析工作中VIPKID是一家在线少儿英语教育公司   ，专注于4-12岁在线少儿英语教育  ，通过1对1在线视频方式  ，帮助小朋友有效学习和掌握英文。VIPKID借助于强大的师资力量、标准的美国小学教材、生动有趣的课堂体验，让小朋友在家就可以快乐，高效的提升英语水平，接触优质的国际教育，帮助小朋友成为一名优秀的世界公民。
本科,5-10年,五险一金补充医疗保险定期体检年终奖带薪年假通讯补贴节日福利五险一金补充医疗保险定期体检年终奖带薪年假通讯补贴节日福利年度旅游互联网广告公司氛围好美女如云领导nice扁平管理地铁周边,20,40K,数据分析师,北京,"1.了解集团各业态业务需求，搭建数据分析维度体系，制作经济分析会等周期性集团业务分析报告;2.为业务部门重要项目提供数据分析支持，对业务问题进行深入分析，为公司运营决策、产品方向、营销策略等提供数据支持；3.运用编程和专业统计软件以及BI分析工具平台完成海量数据的挖掘和分析工作；4.和其他团队紧密合作推动数据产品的落地，并表现出良好的团队协作交流能力；对业务部门分析师提供技术支持;1.统计、运筹，数学、信息技术、计算机等专业，3年以上相关工作经历；2.良好的数据敏感度，能从海量数据提炼核心结果；有丰富的数据分析、挖掘、清洗，预测，和建模的经验；3.熟练使用某一种专业BI分析平台工具（比如Tableau）, 有统计分析工具SAS/SPSS/R，Matlab优先4.有数据分析，建模、数据类产品类规划经验的优先5.熟悉数据库技术，有使用hadoop/hive分析海量数据的能力，能高效的与数据技术团队以及业务部门进行沟通；6.有良好的沟通能力，具备出色的规划、执行力，强烈的责任感，以及优秀的学习能力；为企业输送人才，为人才提供职位。"
本科,3-5年,五险一金补充医疗保险定期体检全勤奖年终奖股票期权带薪年假员工旅游免费班车餐补交通补助包吃节日福利零食下午茶五险一金补充医疗保险定期体检全勤奖年终奖股票期权带薪年假员工旅游免费班车餐补交通补助包吃节日福利零食下午茶领导nice带薪年假公司氛围好年度旅游股票期权电子商务,20,35K,数据分析师,北京,工作内容：1、客户体验优化相关研究，自主选择感兴趣的方向课题深入探索，发起创新项目，将研究结果应用落地；2、快速响应数据需求，及时准确向需求方提供数据与分析报告；3、为客户体验优化及改进提供决策依据；4、熟悉电商客户体验各项业务指标，及时发现和跟进改善存在的问题；1、本科及以上学历，数学、统计、计算机、计量经济等相关专业优先；2、3年以上营销/销售/用户增长方面的数据分析工作经验； 3、熟练使用tableau、HIVE-SQL等工具，具备扎实的数据挖掘和统计相关理论基础；4、良好的商业敏感度及行业经验积累，沟通表达与抗压能力强；5、有用户行为、体验相关的大数据挖掘实践经验优。
本科,5-10年,五险一金加班补助年终奖带薪年假节日福利免费考证五险一金加班补助年终奖带薪年假节日福利免费考证带薪年假地铁周边领导nice公司氛围好移动互联网,15,19K,数据分析师,北京,"该岗位为尚德机构运营中心数据分析师主要工作内容:1、结合业务线发展规划,制定业务线KPI指标。2、针对运营线专项问题,展开主题分析,推进业务线运营动作迭代升级。3.产出日常运营线报表,根据业务重点的变化，迭代升级数据报表。4、对接产研，完成报表线上化线上迭代升级。熟悉运营线业务逻辑后,优秀者可主持主题分析项目,调配部门内、外部资源。1.5年或以上数据分析经验2.有完整数据分析/数据挖掘项目经历。3.熟悉sql, 了解多种提升sql查询效率的方法;熟练使用1种或以上编程语言， Excel能够熟练使用。4.以结果为导向，有较强的抗压能力。5.沟通能力强,擅长跨部门协作;业务敏感度高,能够将业务思维和数据思维进行结合。尚德机构—职业培训领跑者全国最大的一家职业教育培训机构尚德成立15年，目前员工有10000多人，全国学员超50万名我们尚德的人才理念：培养自家经理人（尚德有6名总裁助理/总监级别的领导，全部来自于自我培养）"
本科,3-5年,五险一金补充医疗保险定期体检带薪年假免费班车餐补通讯补贴交通补助节日福利住房补贴零食下午茶六险一金五险一金补充医疗保险定期体检带薪年假免费班车餐补通讯补贴交通补助节日福利住房补贴零食下午茶六险一金免费零食年度旅游美女如云扁平管理领导nice公司氛围好,20,40K,高级数据分析,北京,高级数据分析师工作职责1、对业务部门进行数据需求支持，开展数据分析工作。基于分析成果，为业务部门提供策略分析和业务优化建议，持续改进运营效果2、优化和完善数据分析体系，包括KPI指标体系、报表体系、活动分析体系3、负责专项分析项目，输出业务预警、预测模型工作要求1、3年或以上相关工作经验，有知名教育和互联网公司工作经验优先2、良好的逻辑思维能力，沟通能力和抗压能力3、熟练使用SQL & Hive SQL，熟悉一门脚本语言，如Python或者R4、具备开放的团队合作心态，和拼搏的工作状态。
大专,经验不限,带薪年假美女如云年度旅游地铁周边领导nice公司氛围好扁平管理带薪年假美女如云年度旅游地铁周边领导nice公司氛围好扁平管理带薪年假美女如云年度旅游地铁周边领导nice公司氛围好扁平管理,12,24K,数据分析经理,北京,1.行业相关信息的整理和汇报：关注国内外电影发行，营销案例，收集分析报告，了解行业动态；2.参与日常电影单片研究，从内容和数据分析角度进行市场研究等工作，为公司发行项目提供日常数据及案例参考；3.负责重点档期影片数据挖掘、收集、整理、分析、解读、形成影片数据分析报告；4.负责公司发行影片及竞品影片的受众、档期、票房预测、排片预测、优劣势及各类数据前瞻性分析及预判，形成数据分析报告，为发行营销策略提供科学指导意见；5.对发行项目数据进行监控、整理和汇总，进行整理分析，提出合理工作建议；6.负责协助制定发行策略方案；7.负责发行项目工作的执行辅助工作；8.负责协助发行相关结算业务的对接。1、大学专科以上学历，3年以上相关工作经验；2、热爱电影行业，有强大的观影量积累，敏锐的数据洞察能力和创新能力；3、练操作excel、ppt、word等办公软件，掌握多种数据分析工具；4、具有较强的逻辑思维能力和数据剖析解读和分析能力，积极思考，善于钻研分析，从数据中发现、归纳规律。
本科,3-5年,五险一金补充医疗保险定期体检全勤奖年终奖股票期权带薪年假员工旅游免费班车餐补交通补助包吃节日福利零食下午茶五险一金补充医疗保险定期体检全勤奖年终奖股票期权带薪年假员工旅游免费班车餐补交通补助包吃节日福利零食下午茶,7,14K,数据分析主管,北京,1、整合业务及平台数据，分析业务现状和挖掘运营数据需求；2、定期输出运营数据分析报告，能够帮助业务给出优化建议与方案，助力决策 ；3、负责各区域数据需求对接，数据产品；4、根据业务发展需求打造数据产品并组织实施；5、完成领导交办的其他工作。1、本科以上学历；2、3年以上相关商业运营和数据分析的工作经验，有责任心、进取心、耐心等；3、有数据分析，经营分析经验者优先。
本科,3-5年,五险一金补充医疗保险定期体检加班补助年终奖股票期权带薪年假员工旅游餐补交通补助节日福利住房补贴五险五险一金补充医疗保险定期体检加班补助年终奖股票期权带薪年假员工旅游餐补交通补助节日福利住房补贴五险扁平管理领导nice移动互联网公司氛围好地铁周边,20,40K,数据分析,北京,店长直聘1、建设内部产品运营数据分析体系，统计以及分析产品运营数据;对产品数据进行监控，预测，深度挖掘;为产品线提供有效落地建议；2、负责并且承担用户核心指标增长，流量增长任务。与业务产品，运营深度配合，跟踪和利用场景业务数据，不断挖掘和探索数据的价值点，推动业务改进，为业务决策，产品迭代，用户体验提供优化和数据洞察；3、基于对数据的理解和客户的需求，指导团队进行数据科学研究的商业化产品开发，参与业务模型优化，提升产品体验或商业变现能力。建立并监控模型建立、模型跟踪、模型优化等闭环流程。1、计算机、统计学、数学相关专业本科以上学历；2、具有较深的数据挖掘分析功底；3年以上数据挖掘相关工作经验；3、具备较强编程能力，熟练使用Python，java，perl等至少一种编程语言，熟悉自然语言处理相关技术者优先；4、具备较强的独立处理问题和解决问题的能力；5、学习速度快，善于主动&超前学习；主动性和责任心强。
本科,3-5年,五险一金补充医疗保险定期体检加班补助年终奖股票期权带薪年假员工旅游餐补交通补助节日福利住房补贴五险五险一金补充医疗保险定期体检加班补助年终奖股票期权带薪年假员工旅游餐补交通补助节日福利住房补贴五险,10,15K,数据分析师,北京,能力要求：会写sql，有很好的逻辑思维能力，以及一定的产品sense。经济学，统计学，数学相关专业优先。毕业院校为985，211，海龟优先！根据不同部分不同需求，制作相关的数据报告，给出相应的数据分析，提出建议和策略。对平台用户进行用户画像分析，提供分析报表，以及辅助产品经理确定产品迭代方向与运营经理制定运营策略
本科,5-10年,五险一金加班补助年终奖带薪年假节日福利免费考证五险一金加班补助年终奖带薪年假节日福利免费考证带薪年假地铁周边领导nice公司氛围好移动互联网,25,50K,数据分析总监,北京,"1.建立运营数据分析模型，针对效率、预算分析、成本、库存等进行监控和统计；2.通过数据分析、监控和日常数据挖掘，提供相应的运营建议，并推动改善；3.进行数据分析和评估，梳理数据进行日、周、月报数据报告输出；4.跟踪诊断各环节运营数据情况，为业务运营提供决策支持、提供策略并推动落地；5.通过数学模型进行，仓储效率、成本、库存等分析挖掘；6.针对运营团队整体KPI考核及情况制定对应绩效考核方案并跟踪绩效考核实施；7.团队内部进行数据分析专业知识培训，配合部门及上级完成相关工作任务；8. 定期进行数据分析报告撰写及数据汇报工作。1.应用数学、统计学、电子商务、计算机等相关专业背景，本科及以上学历，5年以上数据分析工作经验；2.具备良好的沟通能力和表达能力，能够独立开展业务调研、数据分析、报告编写工作；3.有较强的数据敏感度，良好的沟通协调能力，能承受一定的工作压力；4.具有专业的业务研究、分析能力，根据业务数据变化及时发现问题的能力；5.能精通操作Excel、Powerpoint等软件，熟悉至少一种数据库，熟悉SQL/运用SAS、SPSS等专业统计分析工具；6. 较强的工作主动性及抗压能力，工作细致耐心，有责任感,有较强的保密意识，团队合作意识强。7. 熟悉数据挖掘常用算法优先，有互联网工作经验者优先。尚德机构—职业培训领跑者全国最大的一家职业教育培训机构尚德成立15年，目前员工有10000多人，全国学员超50万名我们尚德的人才理念：培养自家经理人（尚德有6名总裁助理/总监级别的领导，全部来自于自我培养）"
本科,1-3年,五险一金补充医疗保险定期体检全勤奖年终奖带薪年假员工旅游餐补通讯补贴交通补助节日福利零食下午茶十五天年假五险一金补充医疗保险定期体检全勤奖年终奖带薪年假员工旅游餐补通讯补贴交通补助节日福利零食下午茶十五天年假,10,15K,数据分析师,北京,数据分析师岗位职责：1.监控产品运营指标和用户行为数据，及时发现问题、预警风险、洞察机会，并定期输出数据报告；2.产品版本更新和运营活动的数据埋点、跟进分析和复盘，为业务团队提供有效的调优建议；3.根据产品发展情况和业务需求，通过专项的数据分析与挖掘工作，为业务团队提供能够实际落地的行动建议与策略支持；4.产品数据分析体系的建设和完善，数据产品的规划、跟进开发与上线；数据分析师任职资格：1.1年以上互联网/游戏行业数据分析/数据挖掘工作经验；2.喜欢游戏，至少深入玩过一款网络游戏，热爱游戏行业；3.熟练掌握EXCEL、SQL、SPSS等数据分析工具，有Python或R经验的优先；4.优秀的逻辑思维能力和数据敏感度，良好的沟通协作能力和抗压能力，工作积极主动，责任心强；5.本科及以上学历，数据分析与挖掘、统计学、数学、计算机等相关专业优先；
本科,5-10年,五险一金补充医疗保险定期体检加班补助年终奖股票期权带薪年假员工旅游餐补交通补助节日福利住房补贴五险五险一金补充医疗保险定期体检加班补助年终奖股票期权带薪年假员工旅游餐补交通补助节日福利住房补贴五险股票期权带薪年假,8,13K,数据分析师,北京,能力要求：会写sql，有很好的逻辑思维能力，以及一定的产品sense，经济学相关专业优先。重要的事：作为各个决策的重要依据，在处理、分析数据时，需要非常严谨！你的分析将影响这个产品的走向。非常的有吸引力
本科,5-10年,五险一金补充医疗保险定期体检带薪年假免费班车餐补通讯补贴交通补助节日福利住房补贴零食下午茶六险一金五险一金补充医疗保险定期体检带薪年假免费班车餐补通讯补贴交通补助节日福利住房补贴零食下午茶六险一金,20,35K,数据分析经理,北京,工作职责： 1. 基于对公司业务深入理解的基础上，搭建满意度指标体系及客户体验分析模型，为客户体验优化提供数据决策和策略支持；2. 向业务部门提供各类客户体验相关数据，以及相应的数据进行分析处理，以及提出对应的解决办法；3. 负责客户体验数据系统规划建设，构建满意度数据模型；4. 针对异常数据进行预警、解读和挖掘，并提出解决方案； 任职资格： 1. 大学本科学历，具有数据分析和建模相关理论知识，有搭建指标体系建的相关经验优先；2. 有5年以上互联网数据分析、挖掘和建模方面的经验，有成功通过数据分析和运营，改善经营结果的成功项目实践；3. 具有数据提取，数据分析，数据体系构建，流程优化，项目管理方面的成功实践和经验4. 能够有效沟通，与研发和产品团队有效配合，推动相关工作落地；6. 能够主动学习，分析业界最新动态和技术，并应用到数据分析工作中
本科,3-5年,五险一金定期体检带薪年假免费班车餐补节日福利零食下午茶五险一金定期体检带薪年假免费班车餐补节日福利零食下午茶,12,24K,数据分析师,北京,工作描述：- 负责产品线KPI、用户行为、商业变现等方向的数据分析和挖掘，分析结论能给予产品线有效支持- 负责产品线数据打点、核心指标的统计口径设计、BI报表的规划建设- 负责产品线核心指标的预估及竞品数据监控- 负责因项目需要而赋予的其他工作职责- 至少1年以上数据分析和BI工作经验- 喜欢数据分析，具备较强的动手能力- 精通Excel & PPT- 熟练使用SQL- 良好的沟通及组织能力，优秀的规划力和执行力，善于合作协同，抗压能力强- 本科及以上学历- 有统计学专业背景或者有R语言使用经验的优先
本科,5-10年,餐补五险餐补五险领导nice公司氛围好地铁周边移动互联网带薪年假美女如云周末双休,30,45K,数据分析师,北京,1、能够独立负责海量的企业动态数据建模、数据处理及数据分析和挖掘等工作；2、 能够与产品、技术的同事沟通协作，推动模型在具体业务层面和数据产品中的落地使用；3、主动深入业务，收集和挖掘业务线数据需求，制作数据分析报告；4、对数据敏感，有较强的数据处理能力和分析能力，能够快速的提取数据，发现数据中存在的异常，结合分析提出相应的解决方案；1、8年以上工作经验，统计学、经济学、金融学或者数学等专业本科及以上学历；2、熟悉建模流程和原理，能够围绕业务和产品特征建模解决实际问题；3、熟悉逻辑回归、决策树、聚类、关联分析、SVM、神经网络等数据分析模型及算法，并有实际业务建模经验；4、能够主动学习，分析业界最新动态和技术，并应用到数据分析工作中。公司董事长是中国青年科学家、联众游戏创始人鲍岳桥，鲍岳桥为 PTDOS 和 UCDOS 发明人。《乐教乐学》不仅仅实现教育教学“人人通”功能，还为教育局、学校、老师、家长与学生搭建不同有效的交流社区你可以畅想我们的未来，而我们的未来需要你的加入。服务教育，是我们的责任，是我们成功的方向
本科,3-5年,,11,20K,数据分析工程师（python）,北京,"数据分析工程师（python）1, 通过数据分析、调研等手段，解决业务问题，根据资源及项目目标，确定解决方案并推进实现2，对业务数据需求进行支撑，与数据应用团队对接，对需求做梳理、分析和反馈。3，负责业务数据指标及口径的梳理，完善统计分析框架（包括报表体系、专题分析体系、数据指标体系等），定期提交分析报告；4，支持产品、运营、BD等临时数据问题和数据提取需求。1，数学、统计学、计算机软件等相关专业本科或以上学历，具有投资行业数据分析经验者优先；2，熟悉自然语言处理NLP，了解常见的数据挖掘算法；3，熟悉Python 及 SQL语言；掌握相关的数据分析工具。4，熟悉流行BI工具软件，如 tableau等。5，具有良好的团队协作能力、语言表达能力，客观严谨的态度；6，主动性强，有较强的责任心，积极向上的工作态度，优秀的团队合作精神。"
本科,3-5年,五险一金五险一金带薪年假年度旅游不打卡移动互联网领导nice地铁周边扁平管理公司氛围好,15,30K,数据分析师,北京,1.负责业务运营数据指标梳理及体系的搭建，输出业务报表及分析报告；2.支持B/C端数据体系的搭建和完善，协助支持数据监测和过程管理；3.设计并输出业务运营和增长所需数据报表（包括但不限于月报、周报、日报）；4.项目数据支持和分析；其他相关或临时数据需求；1.3年及以上互联网公司数据分析经验，本科及以上学历；2.主导或参与过公司级或百万量级以上用户数据体系的搭建和管理；3.有数据驱动业务增值的项目经验；4.熟悉业务运营事物和流程，擅长市场及数据分析，协作能力强；有多职能及跨部门深度协作经验（有代表性项目）5.主观能动性强，表述能力及逻辑性佳；6.熟练掌握Hive/SQL，精通Excel，掌握Tableau等BI工具；闪送科技位于中国互联网创新基地北京，致力于为用户提供全程可监控的专人直送的互联网服务。自成立以来闪送业务成几何指数增长，业务上线1年即成为独角兽俱乐部成员。目前公司已完成D1轮6000万美金融资，业务开通200+城市，闪送员数量数已经超过40万人，成为行业领跑者和最具价值的互联网创新企业之一。
本科,5-10年,五险一金补充医疗保险定期体检五险一金补充医疗保险定期体检股票期权带薪年假不打卡免费零食领导nice公司氛围好年终分红移动互联网,20,30K,数据分析,北京,"1. 独立理解商业目标和运营过程，对互联网产品和技术有全面的认识；建立业务分析框架体系，为公司决策和各业务策略提供有质量的数据支持，并在数据层面上给出定性的业务解读；2. 根据业务形态和分析，逐渐积累可供业务产品使用的数据模型逻辑，辅助提供优化的运营策略或市场方案；3. 基于运营部门的关键商业问题，拆析和提炼业务当前的核心痛点，将数据转化为可落地的和有说服力的洞察，辅助推进业务决策;4. 对业务(运营、市场)各环节产生的数据，做采集整理、统计与深度分析，监控与发现问题、提出改进方向、给出数据结论；5、主动思考、主动输出，持续保持科学、严谨态度，从数据角度助力业务增长；1、大型互联网3-5年数据分析/挖掘相关工作经验，互联网相关领域优先，应用数学，统计学，计算机, 经济学相关专业优先；2、具备大数据的处理能力，掌握hive、SQL等相关数据提取工具，熟练使用R或Python、excel、SAS/SPSS、PPT等工具；3、具有较强的思维逻辑能力，良好的数据敏感度，能从海量数据提炼核心结果；有丰富的数据分析、挖掘、建模的经验；4、有独立开展分析研究项目经验；能有效的推动数据结论的落地；5、一定的抗压能力和和团队精神；具备良好的沟通协调能力；6、有基于数据搭建业务增长体系经验者优先。"
硕士,3-5年,五险一金定期体检五险一金定期体检,15,30K,数据分析师,北京,1.根据产品和项目需求，主导分析建模各个阶段的工作，撰写建模技术总结报告和工作总结报告，业务领域涉及金融大数据、政府大数据、制造业大数据。2.设计并指导初级分析师完成数据清理和预处理。3.构建业务驱动或者数据驱动的大数据分析挖掘模型，评估和检验模型的有效性。4.分析和归纳建模工作的特点规律，并形成针对特定需求或者特定数据的建模套路模板。5.参与公司大数据平台的需求分析、架构设计和关键模型算法实现。1.数学、统计、数量经济、金融工程、计算机等相关专业硕士以上学历。2.精通数据分析、数据挖掘、机器学习的基本理论，熟悉决策树、逻辑回归，SVM，贝叶斯、K均值、神经网络等典型模型算法，有建模经验和成果。3.至少熟练掌握R、Python、Java中的一种编程语言，SPSS、SAS、MiniTab、Statistica、Eviews中的一种数据分析工具。4.熟悉银行、证卷等金融业务领域，或者熟悉统计、税务、工商、社保等政府业务领域，或者熟悉ERP、CRM、CIMS等制造业业务领域。5.有优秀的数据思维、强烈的数据意识、良好的数据敏感度，能从海量数据中提炼核心结果。6.沟通能力强，学习能力突出，有团队精神。
学历不限,5-10年,五险一金股票期权带薪年假员工旅游免费班车通讯补贴节日福利五险一金股票期权带薪年假员工旅游免费班车通讯补贴节日福利,20,40K,数据分析高经/专家,北京,"工作职责:● 负责建立商户/用户，商品，价格，仓库，物流配送，采购，销售等数据分析模型● 负责专项的业务分析，通过数据发现业务中的问题，并给出有价值的解决方案指引；通过数据发现潜在的新业务方向，并对新业务的可行性进行建模和分析● 为公司的经营战略，产品战略，运营战略等提供数据分析支持● 本科及以上学历, 统计学、数学、计算机专业优先● 1年或者5年以上数据分析相关经验 (Top学校可以考虑无经验)● 洞察力强, 有优秀的数据分析能力, 会使用SQL● 自我驱动, 有owner意识, 面对复杂情况能够独立工作, 跨团队与部门的沟通能力强● 有很强的责任心, 对数据行业有极大的热情, 对数据敏感● Top学校优先（985或者海外名校）● 会以下一种或几种程序语言的优先(python,R,java等)● 有大数据系统使用经验的优先(spark, hive等)"
